Datetime,612FC702.PV,612TC138A.PV,612FC124.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,API,Sulfur %,Nitrogen ppm,MCRT wt. %,Ni ppm,V ppm,SEDEX,Na ppm,Fe ppm,Ca ppm,V(100) cSt.,N_S_r,SHFT_avg
2021-11-30,18.0399,328.8987,15.1873,366.7126,11.8883,406.0499,11.9778,195.1638705,59.73947739,44.99971008,1292.129458,1381.637782,850.3295992,904.2705296,154.7718246,3.8,5.35,3760.0,22.43,48.7,156.3,0.64156831,6.2,11.4,8.3,2652.9,702.8037383,0.0355
2021-12-02,18.0393,328.3913,14.5619,367.1866,11.8582,406.0435,11.9774,195.9542493,59.79977552,44.99971008,1293.617854,1388.04085,845.9035704,905.5564573,154.5276408,3.6,5.32,3680.0,22.68,48.2,150.2,0.585946966,3.3,11.5,5.1,2776.4,691.7293233,0.0335
2021-12-04,18.0398,326.7761,18.0621,365.3561,12.0932,406.0466,11.978,195.180523,59.71151071,44.99971008,1285.242063,1386.861247,837.3643317,901.7525192,155.6850819,3.4,5.33,3670.0,22.16,49.0,158.0,0.475491551,5.3,11.2,7.6,2796.0,688.5553471,0.031
2021-12-05,18.0404,327.3653,16.9425,366.0882,12.0233,406.0513,11.9757,195.0002656,59.8370894,44.99971008,1299.614088,1388.442943,843.2980917,900.8906177,154.9521513,3.7,5.47,3550.0,22.84,49.5,153.2,0.61611774,1.9,11.0,9.3,3074.9,648.9945155,0.0355
2021-12-06,18.0404,326.0108,16.1908,368.6312,12.0587,406.036,11.9787,194.4940529,59.86464648,44.99971008,1285.693002,1379.327397,836.2044622,901.4015491,155.228777,3.6,5.22,3400.0,22.51,50.3,157.7,0.430162796,1.8,11.8,6.7,3105.4,651.3409962,0.0295
2021-12-07,18.0413,326.9054,18.8864,365.8157,12.2317,406.0102,11.9772,195.0595553,59.91479827,44.99971008,1291.526982,1377.959558,838.9711792,898.5172468,155.5378029,3.4,5.36,3720.0,22.54,60.9,193.0,0.690340093,6.7,14.6,1.2,3536.8,694.0298507,0.0285
2021-12-08,18.0418,327.7003,17.3516,365.8937,12.2166,406.0079,11.9774,195.4683695,59.85720689,44.99971008,1301.224359,1379.013824,844.7478675,898.2320957,155.4729396,3.5,5.39,3590.0,22.78,53.7,168.5,0.476880261,3.6,12.6,3.9,3342.5,666.0482375,0.0315
2021-12-09,18.0395,327.4477,16.9415,365.8621,12.1146,406.0039,11.9765,195.9560345,63.86492344,44.99971008,1305.250634,1374.128946,845.1404166,897.3685449,156.0597728,3.3,5.32,3480.0,23.32,55.6,168.2,0.538849776,3.5,14.5,6.0,3476.4,654.1353383,0.028
2021-12-10,18.0388,327.0465,17.9933,364.3581,12.2502,406.0072,11.9772,196.9499969,70.79138996,44.99971008,1302.214352,1369.528824,849.9136686,897.8712981,156.1897844,3.4,5.2,3490.0,23.03,58.3,175.7,0.392184988,7.8,14.8,5.3,3605.9,671.1538462,0.0285
2021-12-11,18.0405,327.9103,20.2455,364.5178,12.4034,406.0143,11.9773,197.8120528,73.53400602,44.99971008,1308.95633,1370.212022,855.0304863,898.8330468,155.7174226,3.3,5.2,3870.0,23.19,56.4,178.8,0.578582063,8.6,16.3,1.1,3797.7,744.2307692,0.0285
2021-12-13,18.0413,326.5197,16.865,364.9943,11.5813,406.0042,11.978,196.4273096,73.32421513,44.99971008,1298.511909,1358.41316,852.1401222,898.3361238,156.3365608,3.2,5.25,3500.0,22.92,56.2,176.0,0.484025858,7.5,16.2,0.8,4061.7,666.6666667,0.025
2021-12-15,18.0409,326.3344,16.1819,366.6518,12.0029,406.005,11.9776,195.0841973,73.54595309,44.99971008,1308.159337,1371.221801,849.4721743,898.3064297,155.2448628,3.2,5.15,3980.0,23.16,56.8,180.6,0.593615003,7.8,16.7,6.7,4161.5,772.815534,0.028
2021-12-16,18.04,326.6817,15.7312,365.8495,11.9374,406.0039,12.0715,194.8431113,73.54269709,44.99971008,1316.824423,1375.273927,853.005756,897.8101543,154.8193316,3.3,5.25,3730.0,22.94,56.8,178.3,0.428230339,5.6,15.9,1.0,3849.0,710.4761905,0.029
2021-12-17,18.042,326.8875,19.0517,363.3917,11.6569,406.0021,11.9772,195.3376651,73.42793081,44.99971008,1321.577122,1380.109408,856.0238082,897.7970146,155.6689059,3.4,5.26,3600.0,23.31,53.7,164.0,0.403078449,7.3,14.9,1.5,3961.5,684.4106464,0.029
2021-12-18,18.0398,326.7205,16.5253,365.8461,11.72,406.0086,11.9764,194.8752223,73.44214573,44.99971008,1319.913207,1368.516598,858.5990523,895.168521,156.2238143,3.3,5.37,3500.0,22.99,55.4,170.4,0.398573781,5.4,14.6,4.8,3896.9,651.7690875,0.031
2021-12-19,18.0415,326.814,15.7045,367.0584,11.8993,406.0124,11.9778,194.1238306,73.61806406,44.99971008,1322.889778,1371.226425,858.0736501,893.0115307,155.14645,3.4,5.19,3820.0,23.08,54.5,168.2,0.479439211,6.5,13.7,13.3,3633.1,736.0308285,0.03
2021-12-20,18.0396,325.5154,15.0754,368.602,11.9194,405.9988,11.978,193.7098846,73.63901708,44.99971008,1307.968499,1368.244992,849.2447147,891.9270771,155.0654375,3.2,5.41,3800.0,23.04,53.9,170.2,0.494291195,5.8,13.5,0.6,3810.5,702.4029575,0.027
2021-12-22,18.0413,323.9001,16.9161,365.6206,11.4987,406.0098,11.9781,188.3161842,73.61460085,44.99971008,1330.244562,1370.263307,849.0754838,892.060522,155.081388,2.8,5.53,3680.0,23.28,54.6,181.6,0.420429146,7.1,14.5,1.3,4604.5,665.4611212,0.0305
2021-12-24,18.0416,319.9094,15.75,365.9062,10.9731,406.004,11.9758,184.5367616,73.84407769,43.78505731,1331.318199,1374.550641,846.0864313,887.895543,154.9369464,2.8,5.53,3790.0,23.29,50.3,171.5,0.49646112,8.5,14.4,4.7,4558.9,685.3526221,0.028
2021-12-25,18.0381,321.2354,19.3153,363.5492,10.7422,405.9989,11.9779,185.6874964,73.62242155,42.99971008,1329.653342,1373.745052,846.9679343,884.0181612,155.8288493,2.6,5.77,3600.0,23.68,51.8,178.9,0.463327463,6.1,15.3,0.8,4652.5,623.9168111,0.025
2021-12-27,18.0413,318.2534,17.1993,364.949,10.7557,405.9957,11.9782,185.1282945,73.73716733,42.99971008,1331.717507,1377.430522,844.430335,883.4605793,156.0499135,2.8,5.69,3620.0,23.48,52.3,178.7,0.525486917,5.4,15.0,1.0,4477.9,636.2038664,0.026
2021-12-28,18.0402,320.0535,16.3409,365.1155,10.8219,406.0089,11.977,184.7073892,73.84152495,42.99971008,1337.681504,1374.093097,842.454194,884.0026532,155.8116452,2.6,5.91,3510.0,23.83,51.3,171.6,0.44300677,9.4,15.4,1.9,4521.6,593.9086294,0.0295
2021-12-29,18.0412,319.7578,16.2996,365.2258,10.6571,405.9984,11.9775,183.1753876,73.84889623,42.99971008,1345.059027,1375.748538,849.5566708,886.4643532,154.9644648,2.6,5.62,3600.0,23.78,52.8,184.1,0.52810038,8.4,13.5,0.3,4363.5,640.569395,0.0285
2021-12-31,18.0392,318.8556,18.8944,364.3824,9.1091,406.0051,11.9771,175.1349378,73.70516158,42.99971008,1324.494731,1374.650801,846.5017551,881.6016891,156.8367323,2.8,5.74,3710.0,23.46,47.3,160.1,0.516636383,7.0,13.6,1.7,4194.0,646.3414634,0.026
2022-01-02,18.0396,317.2565,15.2333,364.2877,9.1851,406.0066,11.9778,172.4420614,73.67563136,42.58230268,1327.763241,1375.693083,841.4235604,881.3629187,156.5617681,3.0,5.6,3700.0,23.66,52.2,174.1,0.56286504,9.0,13.8,0.7,3619.0,660.7142857,0.0225
2022-01-04,18.0405,317.4496,15.1171,362.5808,9.0925,406.0037,11.9775,172.0228293,73.56007422,41.99971008,1317.79802,1382.777853,831.1197464,880.0014628,156.1873266,3.0,5.69,3700.0,23.2,49.5,173.1,0.524685794,11.6,13.3,0.9,3721.6,650.2636204,0.025
2022-01-05,18.0405,317.4496,15.1171,362.5808,9.0925,406.0037,11.9775,172.3012959,73.61928739,41.99971008,1323.238567,1382.265082,841.5773671,873.9593414,156.1873821,3.2,5.49,3450.0,22.33,48.1,161.9,0.445113513,9.7,13.2,0.8,2976.1,628.4153005,0.029
2022-01-07,18.0421,320.8403,16.1601,362.7706,9.4071,406.0075,11.9768,175.8871183,73.87413952,41.99971008,1334.471721,1384.38675,845.4757602,880.6838227,156.7189037,3.0,5.62,3780.0,23.05,51.8,169.9,0.591121526,8.9,14.1,0.4,3420.6,672.5978648,0.0335
2022-01-09,18.0393,321.0604,18.5678,361.5596,9.4355,406.0027,11.9773,176.1412211,73.860481,41.99971008,1346.305552,1385.093129,851.5805686,874.6307474,156.7904558,3.2,5.45,3460.0,22.8,51.0,180.3,0.582014373,9.8,12.1,0.7,3037.0,634.8623853,0.024
2022-01-11,18.0377,322.1448,18.9414,358.4798,9.2308,406.005,11.9771,177.2817083,73.67311965,41.99971008,1352.461973,1379.727606,856.0700217,871.8890002,157.0865711,3.5,5.67,3700.0,22.81,48.2,169.0,0.53826716,8.4,12.8,0.8,2689.6,652.5573192,0.0235
2022-01-13,18.0426,321.8176,16.3628,362.0204,9.7431,406.0093,11.9776,177.0288845,73.8270507,41.99971008,1343.666279,1389.346632,860.2839293,874.0383592,156.0232128,3.5,5.62,3600.0,22.22,47.8,163.1,0.409328251,7.9,10.1,0.5,2469.6,640.569395,0.029
2022-01-15,18.0405,321.912,17.5477,362.1117,10.6121,406.0072,11.9775,175.4212235,73.82504433,41.99971008,1341.251671,1402.238411,862.6670717,866.2990828,155.5347401,3.4,5.56,3400.0,22.36,47.9,173.3,0.398402264,8.1,12.2,0.6,2662.9,611.5107914,0.027
2022-01-18,18.0413,319.1049,15.9016,361.8385,9.5555,406.017,11.9766,177.5276451,69.46819763,43.95327635,1368.36407,1390.632817,854.6860102,871.0457015,156.6717553,3.2,5.59,3400.0,22.4,51.4,167.1,0.423879629,8.0,9.9,0.2,2608.1,608.2289803,0.0265
2022-01-19,18.041,319.3238,15.4345,363.2337,9.8437,405.9941,11.9771,182.2835301,66.84859234,44.99969482,1349.369388,1386.611981,844.9215031,870.1071631,156.6426231,3.3,5.76,3600.0,23.08,50.4,179.7,0.591759521,11.5,15.0,1.0,3185.3,625.0,0.0245
2022-01-21,18.0422,324.5626,17.566,361.7189,10.3724,406.0119,11.9781,187.2529836,60.05917966,44.99969482,1366.041991,1391.376819,850.3473183,870.5072617,156.0463254,3.2,5.82,3500.0,22.77,48.9,174.1,0.414839148,10.1,11.5,0.9,2972.5,601.3745704,0.0295
2022-01-23,18.0372,323.7013,15.906,362.2019,10.2359,406.0044,11.9759,186.4896801,60.09481955,44.99969482,1353.376499,1382.511941,847.5786435,870.6837679,156.063317,3.0,5.71,3590.0,22.76,50.1,175.1,0.513746525,10.2,14.8,0.9,3316.5,628.7215412,0.0265
2022-01-25,18.0402,323.9557,15.2745,362.2535,10.2021,406.0093,11.978,189.0031713,59.95913308,44.99969482,1349.997848,1386.179866,842.7438285,872.1473146,155.5841403,3.3,5.84,3400.0,22.52,46.6,164.1,0.434261804,9.9,10.0,0.5,2919.2,582.1917808,0.026
2022-01-27,18.0436,325.2603,14.6097,363.4507,10.0335,406.0069,11.9768,188.4507655,59.8829614,44.99969482,1334.654589,1379.544289,838.8387931,876.12184,156.071618,3.1,5.55,3570.0,22.97,53.9,179.0,0.547228715,12.9,14.9,1.3,3786.8,643.2432432,0.026
2022-01-29,18.041,325.7662,17.5851,361.1456,10.2927,406.0011,11.9777,189.4017817,59.82030643,44.99969482,1331.510505,1382.734525,837.7610718,870.8529766,155.9753626,3.2,5.32,3500.0,23.22,58.4,190.1,0.573340961,11.4,14.1,0.5,3911.8,657.8947368,0.0255
2022-01-31,18.0406,325.9831,15.4119,363.9258,10.226,406.0022,11.9765,188.3001899,59.87597385,44.99969482,1326.919455,1380.026757,840.37668,875.3249474,155.909941,2.9,5.41,3600.0,23.51,57.1,188.4,0.58306739,12.1,14.2,0.3,4202.5,665.4343808,0.026
2022-02-02,18.0381,326.7174,14.5984,361.4619,9.8745,406.0038,11.9763,187.6945299,59.68536623,44.99969482,1336.314533,1379.972661,842.7926435,876.4145212,157.1114899,3.3,5.27,3650.0,23.32,57.5,184.1,0.643449939,9.0,14.5,1.0,4080.3,692.5996205,0.024
2022-02-04,18.0395,327.368,14.3752,362.1917,9.9566,406.0075,11.9765,188.7053907,59.77826988,44.99969482,1338.229075,1392.045103,842.6641557,879.3068961,156.4468552,3.2,5.11,3800.0,23.63,59.4,190.0,0.63451662,10.0,13.2,0.5,4316.7,743.6399217,0.0255
2022-02-06,18.041,329.0295,16.0839,360.0579,10.0181,406.0124,11.977,188.7442064,59.77562615,44.99969482,1350.028987,1391.383902,852.293831,875.8764815,156.7084056,3.3,5.29,3800.0,23.03,59.5,192.9,0.727350541,13.1,14.3,0.4,4094.9,718.3364839,0.0265
2022-02-08,18.0423,328.5047,14.5262,361.818,10.1273,406.017,11.9772,187.4140653,59.91252288,44.99969482,1353.242136,1394.033577,847.6378371,876.9885805,156.1701658,3.4,5.05,3510.0,22.87,58.3,189.1,0.637096395,11.6,12.8,0.5,3927.2,695.049505,0.028
2022-02-11,18.038,326.8365,14.0327,361.9539,10.5655,406.011,11.9773,188.1776993,60.01271742,44.99969482,1350.231747,1405.105737,840.8324003,878.291701,156.1546101,3.2,5.15,3470.0,23.1,56.1,182.5,0.628426508,10.1,11.4,0.7,3866.8,673.7864078,0.0245
2022-02-12,18.0382,324.9697,13.6776,363.2188,10.4604,406.0035,11.9777,187.7559184,60.054934,44.99969482,1336.310413,1402.425104,834.5930741,878.4095059,156.7565263,3.1,5.28,3590.0,23.56,55.9,182.1,0.647395913,10.5,9.9,0.2,4197.7,679.9242424,0.0255
2022-02-14,18.0377,325.5817,14.3021,361.5011,10.3094,405.9964,11.978,188.8740811,68.98516101,44.99969482,1348.155145,1402.534973,840.4499252,880.8029121,156.8385064,3.0,5.45,3500.0,24.1,53.1,170.1,0.512700818,11.1,8.2,0.2,4204.0,642.2018349,0.0265
2022-02-16,18.0396,324.6514,14.0273,360.0032,9.9645,406.0065,11.9772,188.4045514,73.92943783,44.99969482,1346.0515,1413.219013,834.6274109,882.6853202,156.51353,3.1,5.49,3530.0,23.3,53.7,162.5,0.538332665,8.5,9.7,0.3,4202.3,642.9872495,0.0255
2022-02-18,18.0422,323.9908,13.7756,362.0111,10.4105,406.0134,11.9765,188.6265782,73.85063874,44.99969482,1343.364854,1419.936716,841.5507829,880.610653,156.7243509,3.0,5.46,3750.0,23.53,51.0,168.1,0.569513558,9.8,8.5,1.0,4178.6,686.8131868,0.0285
2022-02-19,18.0405,324.6952,17.954,358.7304,10.4452,405.9951,11.9776,188.4832261,73.7456806,44.99969482,1342.146497,1418.861948,838.2259118,880.5178646,156.9367395,3.1,5.69,3450.0,23.35,51.2,163.1,0.543225548,5.9,8.0,0.1,4148.9,606.3268893,0.028
2022-02-22,18.0413,322.5449,14.74,362.1808,10.4419,406.01,11.9768,190.324131,73.91970219,44.99969482,1340.997683,1419.026552,832.772795,878.0116729,156.8234199,3.1,5.61,3500.0,23.32,50.7,164.1,0.609866987,7.6,7.9,0.4,4090.7,623.885918,0.0265
2022-02-24,18.0403,321.2363,16.1358,359.9854,10.539,406.0037,11.9775,190.0442803,73.85972076,44.99969482,1339.58803,1417.803849,832.1564903,874.8867684,157.0092836,2.8,5.7,3680.0,23.54,51.7,179.7,0.586886263,10.1,8.1,0.2,4317.6,645.6140351,0.0215
2022-02-25,18.0403,321.2737,16.3952,361.1932,10.5769,406.0083,11.9762,189.0088176,73.81481174,44.99969482,1348.499917,1414.338616,833.0861316,873.1230188,156.6435553,3.1,5.82,3600.0,23.39,51.9,160.1,0.461257799,3.9,8.1,0.1,4148.5,618.556701,0.026
2022-02-26,18.0413,321.9424,18.0939,360.5746,10.682,406.003,11.9771,189.1057664,73.98620418,44.99969482,1354.976024,1400.687364,836.1527804,877.1689268,155.8601044,2.9,5.87,3500.0,23.48,53.6,183.4,0.57544287,10.1,9.7,0.2,4249.9,596.2521295,0.025
2022-02-27,18.0403,321.8777,17.9275,359.7545,10.4375,406.0136,11.9774,189.4179499,73.80938511,44.99969482,1358.39255,1387.710292,837.0743301,879.5840166,156.1368911,2.8,5.77,3760.0,23.54,50.3,175.8,0.509320173,10.1,9.5,0.2,4159.6,651.6464471,0.0215
2022-03-01,18.0404,321.7393,18.1539,359.2367,10.6861,406.0117,11.9772,189.1056894,73.96712837,44.99969482,1374.316297,1379.460741,840.0480505,875.0033916,155.5663906,2.9,5.84,3470.0,23.73,54.8,193.5,0.500557934,17.1,10.9,0.4,4285.0,594.1780822,0.0205
2022-03-03,18.0411,320.4076,16.3569,361.2866,10.7864,406.0125,11.9769,190.3117432,73.89358328,44.99969482,1341.663084,1376.679985,833.8828984,875.7929794,156.4946043,2.9,5.78,3530.0,23.56,54.8,193.5,0.531482407,17.1,10.9,0.4,4057.1,610.7266436,0.0275
2022-03-04,18.0408,319.0861,16.4006,362.3428,10.8894,406.0049,11.9766,191.1342533,74.05981825,44.99969482,1332.269428,1380.555609,825.0276932,876.4055236,156.1687821,2.8,5.77,3410.0,24.21,53.6,179.1,0.542605819,9.9,10.1,0.1,4488.8,590.9878683,0.0255
2022-03-05,18.0412,319.2817,15.2605,361.9885,10.7001,405.9972,11.9771,191.8853113,73.92683594,44.99969482,1310.078918,1376.715595,816.6392159,878.3121625,155.925777,2.9,5.68,3480.0,23.73,48.2,170.2,0.669193154,9.2,9.1,0.1,4135.0,612.6760563,0.0245
2022-03-06,18.041,320.0072,15.4506,361.0417,10.5338,406.0044,11.9767,191.148457,73.90710982,44.99969482,1320.201892,1383.012862,820.4283298,878.5270698,156.2826603,2.8,5.85,3410.0,23.41,49.3,173.1,0.505607905,8.6,10.5,0.0,4274.0,582.9059829,0.026
2022-03-07,18.0407,319.6876,15.816,361.1588,10.4768,406.0032,11.9759,189.267397,73.83000368,44.99969482,1331.898471,1386.416993,821.6178144,878.4456028,156.3984921,2.7,5.73,3560.0,23.6,46.6,161.2,0.554194135,5.6,9.8,0.1,4416.5,621.2914485,0.0245
2022-03-08,18.0402,319.7684,15.1081,360.8809,10.3478,406.0078,11.9774,187.68514,73.95154872,44.99969482,1339.33857,1385.69001,823.7811523,877.9786037,156.6596793,2.8,5.83,3480.0,23.87,47.3,167.1,0.520181095,8.2,11.3,0.1,4231.6,596.9125214,0.026
2022-05-13,41.9994,322.8754,9.6712,353.4072,8.4433,404.959,11.4813,188.7971726,58.99818988,41.99991608,1265.120792,1423.574279,1002.945798,899.5143795,157.1486539,3.4,5.42,3320.0,23.46,50.0,161.2,0.359923943,10.6,12.8,0.1,3259.0,612.5461255,0.026
2022-05-14,41.9992,322.9884,7.2082,352.8943,8.5266,404.9562,11.4817,188.5450905,59.19940664,41.99991608,1263.14806,1413.097431,1003.401028,900.9055181,158.1113238,3.4,5.56,3260.0,23.4,50.0,161.2,0.4632838,10.6,12.8,0.1,3196.0,586.3309353,0.024
2022-05-16,43.3082,320.06,8.4081,355.8791,9.4147,404.9512,11.482,192.5754951,61.36088436,41.99991608,1236.336733,1413.435978,992.6942649,899.9794193,157.5475162,3.5,5.47,3650.0,23.35,47.5,153.4,0.510648039,6.5,12.2,0.1,3240.1,667.2760512,0.025
2022-05-17,44.9988,320.8661,7.5944,354.6695,10.8547,404.9555,11.4823,197.9064847,64.12121541,42.64023038,1255.758447,1426.618025,995.8917663,901.0481784,156.970238,3.4,5.76,3440.0,23.06,48.5,158.4,0.535160074,8.2,10.1,0.1,3287.0,597.2222222,0.022
2022-05-19,45.0,319.2554,6.9367,356.5396,10.7924,404.9501,11.4819,197.6038106,65.11014031,42.99990082,1248.316922,1430.776674,992.1824877,899.7213378,157.9806852,3.3,5.58,2970.0,23.44,46.9,151.9,0.418630582,7.9,12.0,0.2,3194.5,532.2580645,0.021
2022-05-21,45.0,319.4074,12.4525,353.9763,11.0025,404.9549,11.4819,196.2419701,65.39938474,42.99990082,1252.861152,1429.623127,992.29666,895.2469382,157.2802351,3.3,5.76,3310.0,23.51,47.1,152.3,0.601057138,5.9,11.5,0.1,3244.5,574.6527778,0.0195
2022-05-22,45.0,320.2048,10.5194,354.6998,10.7456,404.9595,11.482,195.8171787,66.15501689,42.78457674,1259.009302,1432.818536,996.0851591,896.2226282,157.2316061,3.2,5.52,3290.0,23.24,47.3,153.0,0.541788457,7.6,11.8,0.1,3071.3,596.0144928,0.021
2022-05-24,45.0,319.0653,11.0287,355.7126,12.3067,404.9603,11.4821,197.2332671,65.02437068,41.99990082,1283.787954,1462.062789,994.5804929,897.8558458,156.6449994,3.2,5.67,3280.0,23.18,49.0,158.9,0.520464784,5.2,10.1,0.2,3149.0,578.4832451,0.021
2022-05-25,45.0,320.0422,14.8314,353.6461,12.8265,404.9477,11.4813,198.6292738,64.72310464,41.99990082,1292.7385,1427.857135,994.3787126,901.8232379,156.9861484,3.3,5.78,3190.0,23.01,48.5,159.6,0.481082221,8.4,10.5,0.3,3104.5,551.9031142,0.0205
2022-05-26,45.0,320.5009,12.7265,355.3275,12.4758,404.951,11.4815,199.2104304,64.59910491,41.99920638,1287.864469,1419.227802,993.6583837,903.8252661,156.8727592,3.2,5.58,3000.0,22.84,47.2,156.0,0.465216486,9.2,10.3,0.2,3045.0,537.6344086,0.0195
2022-05-28,45.0,320.6462,13.6591,354.6352,12.9136,404.9524,11.4815,199.6191664,67.97826144,44.99985504,1289.92062,1412.139932,998.3313066,902.2980601,157.1824708,3.4,5.49,3270.0,22.85,51.1,159.6,0.426633089,13.6,11.8,0.9,2881.0,595.6284153,0.0235
2022-05-30,45.0,319.8267,12.8471,355.8868,12.8336,404.9649,11.4822,199.6570719,67.07625855,44.99985504,1290.482918,1421.407164,997.4853441,900.9020911,156.7098639,3.4,5.41,2900.0,22.68,54.0,168.0,0.472379226,17.1,10.5,0.4,3082.6,536.0443623,0.0195
2022-06-01,45.0,320.6368,10.4496,358.6346,12.9238,404.9811,11.4821,199.2111985,66.59607217,44.99985504,1292.98879,1430.430308,999.0131537,905.1730859,155.7975268,3.5,5.64,3480.0,22.85,55.9,171.2,0.551843663,9.5,12.4,0.1,3044.5,617.0212766,0.0225
2022-06-02,45.0,321.0,10.7412,356.6187,12.741,404.963,11.4825,199.6352386,67.3746213,44.99985504,1293.281687,1426.364724,999.079032,905.5515066,157.3452758,3.5,5.27,3350.0,22.7,53.5,163.6,0.512783515,8.1,11.2,0.5,3131.3,635.6736243,0.022
2022-06-04,45.0,320.7764,13.0106,355.3325,12.8779,404.9532,11.482,198.4280656,65.82735953,44.99985504,1288.594842,1421.156861,999.0683892,903.1340846,157.2478673,3.5,5.32,3680.0,22.54,53.8,168.2,0.591307929,10.3,12.0,0.5,3031.8,691.7293233,0.0245
2022-06-05,45.0,322.376,10.0246,356.2432,12.6999,404.9545,11.4815,201.1006805,65.59599264,44.99985504,1296.411658,1426.238552,1001.858827,899.9680577,156.2206251,3.4,5.35,3520.0,22.35,52.8,170.2,0.362302778,11.6,10.8,0.6,3038.0,657.9439252,0.0235
2022-06-06,45.0,320.7882,12.1853,359.8244,12.7373,404.947,11.4815,199.1703924,66.31642045,44.99985504,1282.108229,1423.053897,996.6349483,901.9435186,156.0737873,3.5,5.36,3350.0,22.4,54.2,167.6,0.424187189,0.6,12.1,11.9,3025.0,625.0,0.023
2022-06-07,45.0,321.9292,10.3027,356.3266,13.495,404.964,11.5594,201.6148093,66.81704322,44.99985504,1303.936487,1438.760956,997.5505028,901.8167587,156.5947393,3.6,5.28,3370.0,22.56,52.9,171.2,0.436675109,11.0,10.9,0.5,3012.7,638.2575758,0.0215
2022-06-09,45.0,321.0402,11.6934,358.6596,13.6058,404.9486,11.9817,202.5108947,68.8236141,44.99985504,1296.67984,1447.24908,987.0223532,901.197564,158.8445147,3.5,5.38,3440.0,22.76,54.7,171.2,0.395038525,12.5,12.1,0.2,3066.8,639.4052045,0.026
2022-06-10,44.9999,320.7115,10.8095,358.8215,13.6097,404.9537,11.9821,203.1204132,66.76940194,44.99985504,1292.639684,1451.577004,985.9949087,901.0708411,157.9480013,3.5,5.56,3620.0,23.06,53.4,167.8,0.588092366,0.2,18.1,10.5,3296.2,651.0791367,0.026
2022-06-12,45.0,321.4068,11.7665,355.7238,13.5867,404.9589,11.9807,203.1265934,65.76855717,44.99985504,1307.398441,1446.887714,993.0573367,899.1245323,158.3066983,3.3,5.48,3510.0,22.52,57.6,173.1,0.429427092,17.6,10.9,0.6,3445.6,640.5109489,0.025
2022-06-13,51.0,319.7694,9.7483,356.0167,14.2241,404.9458,11.9816,205.984729,69.64644867,44.99985504,1299.775458,1453.196833,992.774875,897.7770897,157.6366408,3.2,5.48,3500.0,23.43,55.1,168.2,0.465911077,7.4,9.6,0.6,3598.0,638.6861314,0.0245
2022-06-15,51.0,320.5963,14.6579,353.772,14.8454,404.9607,11.9844,206.5235319,71.54387687,44.99985504,1314.642385,1412.451963,993.3921743,909.5874712,158.373474,3.3,5.49,3470.0,22.85,59.8,164.4,0.422229485,8.4,9.4,0.5,3553.0,632.0582878,0.0225
2022-06-16,51.0,320.1656,14.0829,353.4394,14.3673,404.9503,11.9814,203.8438432,70.38329257,44.99985504,1322.746049,1420.153956,996.6118269,910.7491154,157.817982,3.0,5.56,3520.0,23.32,60.9,185.6,0.492166088,13.0,9.7,0.6,4078.3,633.0935252,0.023
2022-06-18,51.0,314.9236,12.7516,355.64,13.797,404.9495,11.9808,198.3928437,71.17660848,44.99985504,1305.632953,1426.690047,985.6607854,909.3893785,157.7682393,2.9,5.84,3310.0,23.72,57.8,185.2,0.445454415,18.4,10.0,0.6,4119.9,566.7808219,0.023
2022-06-20,51.0,313.7299,12.7621,355.3896,13.9185,404.9409,11.9822,199.4117432,73.28742895,44.99985504,1306.378189,1428.707971,978.0974338,908.5236132,158.1116092,2.8,5.77,3520.0,23.82,58.4,191.2,0.397828074,15.6,9.1,0.6,4259.5,610.0519931,0.0225
2022-06-22,51.0,313.5962,12.304,354.9778,14.748,404.9506,11.9822,200.8309109,71.41484026,44.99985504,1320.394304,1446.907439,983.0118195,909.0135082,158.1763987,2.9,5.8,3420.0,23.24,58.1,189.3,0.391078336,16.0,10.2,0.6,4305.0,589.6551724,0.0255
2022-06-24,51.0,315.386,11.4837,357.4216,14.3528,404.9461,11.9821,201.3367108,71.90995712,44.99985504,1318.800368,1454.599235,982.5365003,911.2312104,156.0565673,2.7,5.8,3420.0,23.47,53.2,180.4,0.399533092,13.5,8.0,0.2,4216.2,589.6551724,0.023
2022-06-25,51.0,315.4792,10.8208,353.9031,14.4268,404.9512,11.9809,200.904123,72.18633796,44.99985504,1333.146284,1461.772185,981.0449783,910.1430924,156.964722,2.8,5.88,3320.0,23.48,56.5,193.1,0.422734103,20.4,6.7,0.2,4126.4,564.6258503,0.0235
2022-06-27,51.0,315.8344,13.0148,355.2755,14.5347,404.9549,11.9821,200.7911031,73.0947649,44.99985504,1340.736188,1454.204714,985.2849898,904.2293761,158.5136375,2.8,5.73,3550.0,23.58,57.5,194.2,0.43907949,15.1,8.0,0.3,4087.9,619.5462478,0.023
2022-06-29,51.0,315.8205,13.0604,354.0553,14.0339,404.9528,11.9792,195.5255065,71.98923615,44.99985504,1360.012359,1444.160549,991.8606342,903.1212375,157.8612967,2.7,5.84,3470.0,23.46,54.1,178.1,0.45080602,11.0,7.7,0.8,4009.7,594.1780822,0.025
