Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.pv,612AI106A.pv,612AI106B.pv,612TC170A.PV,612TI170G.PV,612AI108A.pv,612AI108B.pv,612PC148A.pv,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.pv,612AI206A.pv,612AI206B.pv,612TC270A.PV,612TI270G.PV,612AI208A.pv,612AI208B.pv,612PC248A.pv,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2017-07-21,387.8487 ,13.0004 ,211.2228 ,269.4621 ,294.8485 ,74000.8829 ,347.0041 ,417.0914 ,425.9663 ,312.6385 ,180.3640 ,16.8799 ,12.6865 ,8.4218 ,394.7715 ,388.6190 ,430.0398 ,372.3826 ,33343.3835 ,36655.8820 ,171.0793 ,12.6965 ,106.0436 ,665.2262 ,408.9578 ,416.7980 ,318.6078 ,620.8329 ,27.3999 ,113.6343 ,0.0000 ,389.4553 ,4.4999 ,58406.6421 ,0.9602 ,146915.4995 ,189.2169 ,0.0000 ,9.8365 ,0.0000 ,205.3338 ,369.7914 ,270.2292 ,74997.0582 ,346.9607 ,428.5561 ,425.8179 ,315.3952 ,180.1718 ,10.3829 ,12.2548 ,9.4139 ,400.2415 ,395.9917 ,429.9654 ,357.3331 ,33732.4459 ,35268.0003 ,170.7281 ,11.2885 ,203.2926 ,894.1505 ,409.9551 ,419.5073 ,217.2729 ,902.7333 ,27.4755 ,0.0024 ,69.0488 ,389.4553 ,4.5000 ,194.9959 ,0.9530 ,146593.2007 ,2.2,1.0576,5.95,3510,492,534,550,574,598,623,650,682,9397.5,145.2,27.33,53.5,188.6,10.9,10,0.7,14.76,21.56,,,,,,3.2,77.9,,6.8,0.617107759,0.588537079,0.032,0.04
2017-07-22,378.7562 ,13.0002 ,208.3057 ,269.5065 ,295.2172 ,74001.3501 ,347.0040 ,416.5959 ,425.9730 ,313.0879 ,180.4719 ,16.8799 ,12.3005 ,8.4105 ,394.3741 ,388.2475 ,430.0624 ,372.0740 ,32875.6971 ,37129.5374 ,171.1456 ,11.8932 ,105.5339 ,667.2044 ,409.4354 ,416.8162 ,311.7928 ,612.1915 ,27.2902 ,115.1322 ,0.0000 ,389.4318 ,4.5001 ,57902.2694 ,0.9619 ,147109.8887 ,185.7910 ,0.0000 ,9.8493 ,0.0000 ,202.0919 ,355.5034 ,270.5246 ,75002.5872 ,346.9642 ,428.8234 ,426.0040 ,315.1890 ,180.3641 ,10.3829 ,14.0959 ,9.3858 ,398.4198 ,393.8987 ,429.8572 ,352.5705 ,31199.7772 ,37786.7627 ,170.8734 ,11.0122 ,203.5762 ,891.4195 ,409.9598 ,419.2841 ,214.3591 ,900.2878 ,27.3817 ,0.0066 ,69.5968 ,389.4318 ,4.5000 ,195.1634 ,0.9520 ,146171.0633 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.036
2017-07-23,378.6069 ,12.9997 ,208.2499 ,269.5388 ,296.5886 ,73999.9147 ,346.9989 ,412.2823 ,425.9489 ,313.5023 ,180.5629 ,16.8799 ,15.5005 ,8.3931 ,392.0616 ,385.2760 ,429.8974 ,370.5200 ,34137.6672 ,35862.4085 ,171.2382 ,11.6661 ,106.2430 ,667.1777 ,409.9597 ,416.9683 ,310.6719 ,612.4322 ,27.4598 ,112.3940 ,0.0000 ,389.7089 ,4.5001 ,58887.7705 ,0.9596 ,147091.9522 ,185.4044 ,0.0000 ,9.8722 ,0.0000 ,201.7818 ,346.5015 ,270.6338 ,75001.9634 ,346.9606 ,431.4765 ,425.9985 ,316.0734 ,180.5274 ,10.3829 ,13.3420 ,9.2317 ,398.6879 ,394.2299 ,429.9515 ,351.8848 ,30313.2516 ,38680.3193 ,171.0382 ,10.7717 ,203.6634 ,893.8876 ,409.9616 ,419.2267 ,212.9095 ,900.2577 ,27.5111 ,0.0026 ,70.9918 ,389.7089 ,4.5000 ,195.3254 ,0.9490 ,146162.7132 ,2.3,1.0571,6.01,3560,489,532,548,571,594,619,646,677,9302.1,148.2,25.7,,,,,,14.03,21.85,,,,,,3.4,76.6,,7.82,,0.60744842,0.039,0.042
2017-07-24,375.1514 ,13.0005 ,207.4745 ,269.4257 ,296.6729 ,73999.3374 ,347.0029 ,415.5021 ,425.9776 ,314.0974 ,180.7095 ,16.8799 ,15.4710 ,8.3776 ,391.8111 ,384.8329 ,430.0431 ,372.2343 ,36959.8911 ,33037.8277 ,171.4200 ,11.5045 ,105.9443 ,663.5272 ,409.9595 ,416.8026 ,307.7743 ,603.8328 ,27.3202 ,114.2335 ,0.0000 ,389.8497 ,4.4999 ,58146.5879 ,0.9562 ,147594.6636 ,185.3568 ,0.0000 ,9.8999 ,0.0000 ,201.6051 ,360.4466 ,270.4003 ,75002.8122 ,346.9645 ,423.3836 ,425.7963 ,315.4481 ,180.6016 ,10.3829 ,13.1607 ,9.1869 ,399.0647 ,394.6597 ,429.9115 ,357.3422 ,34346.3998 ,34654.3005 ,171.1385 ,10.9022 ,204.3529 ,896.2197 ,409.9670 ,419.1670 ,214.2306 ,901.9613 ,27.3873 ,0.0020 ,73.1969 ,389.8497 ,4.5000 ,195.3812 ,0.9470 ,146715.7955 ,2.2,1.0573,5.91,3650,496,533,548,572,595,620,647,678,9340.3,150.4,25.42,54,193.1,11.5,9.6,0.7,14.88,22.05,,,,,,3.6,76.9,,7.17,0.580440173,0.618704473,0.037,0.058
2017-07-25,380.3901 ,12.8810 ,207.4104 ,269.9678 ,293.3867 ,74001.0580 ,347.0062 ,418.3158 ,425.9429 ,311.8891 ,180.8748 ,16.8799 ,13.1940 ,8.4473 ,393.8907 ,387.0763 ,430.0406 ,371.9292 ,33717.8945 ,36280.2403 ,171.5389 ,11.5981 ,105.3156 ,663.2491 ,409.9595 ,417.0900 ,302.9105 ,650.3863 ,27.2143 ,114.3996 ,0.0000 ,389.5935 ,4.5000 ,58753.6960 ,0.9583 ,147019.7668 ,185.5658 ,0.0000 ,9.1447 ,0.0000 ,201.5732 ,361.2020 ,270.7519 ,75003.9994 ,346.9621 ,422.0332 ,425.9460 ,315.1478 ,180.7817 ,10.3829 ,13.0017 ,8.8887 ,399.2319 ,394.6491 ,429.9594 ,355.1263 ,32678.0219 ,36309.5244 ,171.2796 ,10.7297 ,203.2739 ,894.9787 ,409.9614 ,419.1717 ,209.3115 ,900.1778 ,27.2797 ,0.0027 ,71.6319 ,389.5935 ,4.5000 ,195.5769 ,0.9470 ,146716.8228 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.035
2017-07-26,381.6842 ,12.7997 ,206.3884 ,270.4319 ,292.6759 ,74004.5904 ,347.0037 ,424.9145 ,425.9151 ,312.3629 ,181.0528 ,16.8799 ,13.3561 ,8.4789 ,393.8873 ,386.5320 ,430.0398 ,371.9991 ,34920.2307 ,35075.4461 ,171.6144 ,11.1755 ,105.3184 ,661.0573 ,409.9620 ,416.9974 ,294.2421 ,695.3290 ,27.0947 ,117.1321 ,0.0000 ,389.5424 ,4.5002 ,57977.5244 ,0.9622 ,147168.8204 ,185.7353 ,0.0000 ,8.6000 ,0.0000 ,201.5508 ,333.4437 ,271.0811 ,75000.7193 ,346.9654 ,428.1610 ,425.9980 ,314.3956 ,180.9127 ,10.3829 ,12.3535 ,8.6095 ,400.4168 ,395.5865 ,429.9471 ,355.9203 ,32861.5882 ,36131.8886 ,171.3910 ,10.6443 ,196.0813 ,884.8311 ,409.9662 ,419.2731 ,196.7110 ,890.3777 ,27.1616 ,0.0097 ,74.7913 ,389.5424 ,4.5000 ,195.7266 ,0.9520 ,147154.9969 ,2.2,1.0575,6.04,3580,490,541,558,583,606,630,657,688,8951.3,145.6,25.66,55.5,197,10.5,10.5,0.7,15.58,21.11,,,,,,3.5,81.6,,5.53,0.771670927,0.605720028,0.054,0.045
2017-07-27,381.6842 ,12.7997 ,206.3884 ,270.4319 ,292.6759 ,74004.5904 ,347.0037 ,424.9145 ,425.9151 ,312.3629 ,181.0528 ,16.8799 ,13.3561 ,8.4789 ,393.8873 ,386.5320 ,430.0398 ,371.9991 ,34920.2307 ,35075.4461 ,171.6144 ,11.1755 ,105.3184 ,661.0573 ,409.9620 ,416.9974 ,294.2421 ,695.3290 ,27.0947 ,117.1321 ,0.0000 ,389.5424 ,4.5002 ,57977.5244 ,0.9622 ,147168.8204 ,185.7353 ,0.0000 ,8.6000 ,0.0000 ,201.5508 ,333.4437 ,271.0811 ,75000.7193 ,346.9654 ,428.1610 ,425.9980 ,314.3956 ,180.9127 ,10.3829 ,12.3535 ,8.6095 ,400.4168 ,395.5865 ,429.9471 ,355.9203 ,32861.5882 ,36131.8886 ,171.3910 ,10.6443 ,196.0813 ,884.8311 ,409.9662 ,419.2731 ,196.7110 ,890.3777 ,27.1616 ,0.0097 ,74.7913 ,389.5424 ,4.5000 ,195.7266 ,0.9520 ,147154.9969 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.042
2017-07-28,383.4953 ,12.7998 ,207.3792 ,266.9179 ,293.8013 ,73996.5392 ,347.0011 ,422.4827 ,425.8527 ,312.9136 ,181.0417 ,16.8799 ,11.8625 ,8.4620 ,395.3012 ,387.2948 ,429.9087 ,372.8960 ,34263.0607 ,35735.3459 ,171.6755 ,11.3327 ,105.1908 ,674.0777 ,409.9615 ,416.9721 ,309.4997 ,677.8896 ,27.0859 ,113.2743 ,0.0000 ,389.0054 ,4.5000 ,57522.9235 ,0.9612 ,146875.3049 ,185.7073 ,0.0000 ,7.4876 ,0.0000 ,201.7678 ,378.6755 ,267.5550 ,74998.6079 ,346.9609 ,428.4841 ,425.7616 ,315.2590 ,180.9406 ,10.3829 ,11.7281 ,8.6052 ,400.6708 ,395.9288 ,429.9882 ,356.6805 ,33334.0269 ,35662.8137 ,171.4310 ,10.7840 ,200.9388 ,899.3357 ,409.9661 ,419.4172 ,218.7605 ,903.9979 ,27.1502 ,0.0057 ,74.7933 ,389.0054 ,4.5000 ,195.7396 ,0.9520 ,147092.5416 ,2.3,1.0571,5.94,3910,486,539,557,581,603,627,653,683,9342,145,25.45,55.5,190.8,10.5,8.7,0.7,15.51,24.17,,,,,,3.5,80.8,,8.66,0.533655016,0.609219013,0.037,0.045
2017-07-29,381.9731 ,12.7997 ,207.3097 ,267.0344 ,294.3780 ,73997.4656 ,347.0044 ,415.6199 ,425.9150 ,312.4224 ,180.7113 ,16.8799 ,11.0957 ,8.5166 ,396.5600 ,388.3004 ,429.9569 ,372.2567 ,32206.7622 ,37794.4666 ,171.2799 ,11.3785 ,105.6590 ,662.6239 ,409.9587 ,417.1765 ,299.3931 ,707.5144 ,27.1940 ,118.6339 ,0.0000 ,389.6415 ,4.4997 ,57253.3109 ,0.9611 ,146681.6217 ,185.9291 ,0.0000 ,7.4577 ,0.0000 ,201.5625 ,395.2504 ,267.6364 ,74998.7962 ,346.9671 ,427.5848 ,425.9607 ,315.6879 ,181.0513 ,10.3829 ,14.2632 ,8.5823 ,399.0265 ,393.7465 ,429.9127 ,352.0645 ,31303.5537 ,37701.3664 ,171.4995 ,10.8776 ,203.3932 ,893.4826 ,409.9654 ,419.4822 ,209.3407 ,897.4594 ,27.2802 ,0.0061 ,67.7239 ,389.6415 ,4.5000 ,195.8602 ,0.9530 ,146334.4448 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.044
2017-07-30,383.6356 ,12.7997 ,206.2808 ,267.2249 ,295.5388 ,73996.5205 ,347.0030 ,416.7597 ,425.9225 ,313.6450 ,180.8704 ,17.1930 ,14.2511 ,8.4941 ,393.8818 ,384.9913 ,430.0646 ,369.9894 ,32888.0527 ,37111.7522 ,171.4347 ,11.4561 ,106.6318 ,657.8734 ,409.9615 ,417.1675 ,304.7498 ,710.2131 ,27.3263 ,117.6215 ,0.0000 ,389.6279 ,4.4997 ,58777.0682 ,0.9609 ,146997.5290 ,185.7511 ,0.0000 ,7.5003 ,0.0000 ,201.6958 ,407.8373 ,267.7419 ,75000.6816 ,346.9571 ,431.6550 ,425.9539 ,316.9009 ,181.1411 ,10.3829 ,14.1558 ,8.5724 ,398.8391 ,393.5308 ,429.9906 ,353.4724 ,32472.2553 ,36524.4186 ,171.5894 ,10.7054 ,202.3315 ,895.4193 ,409.9624 ,419.2961 ,207.8817 ,896.7277 ,27.3845 ,0.0049 ,50.2133 ,389.6279 ,4.5000 ,195.9426 ,0.9510 ,146416.1874 ,2.2,1.058,5.84,3950,491,540,557,581,604,628,654,684,9822.2,144.8,25.82,54.7,192.5,10.4,9.5,0.7,16.46,23.81,,,,,,3.6,80.9,,7.35,0.696888979,0.720223609,0.043,0.039
2017-07-31,385.2464 ,12.8009 ,205.8057 ,268.7726 ,297.1744 ,73996.3159 ,347.0040 ,414.8923 ,425.9580 ,314.7247 ,180.8718 ,17.5633 ,13.8434 ,8.4938 ,393.6059 ,384.6615 ,429.9849 ,370.2195 ,33851.3142 ,36150.9475 ,171.4272 ,11.1890 ,106.3474 ,660.4815 ,409.9586 ,417.0309 ,306.5303 ,706.1177 ,27.1809 ,117.5458 ,0.0000 ,389.7559 ,4.5003 ,57253.2665 ,0.9600 ,146866.8295 ,186.7874 ,0.0000 ,6.9052 ,0.0000 ,202.1259 ,381.8328 ,268.8533 ,75000.4679 ,346.9627 ,434.4808 ,425.9545 ,316.2655 ,181.2081 ,10.3829 ,13.7355 ,8.5613 ,399.6188 ,394.2657 ,429.9226 ,357.2339 ,34909.9639 ,34088.2453 ,171.6598 ,10.8181 ,203.0458 ,899.1078 ,409.9659 ,419.3410 ,211.9309 ,900.9158 ,27.2525 ,0.0060 ,54.0257 ,389.7559 ,4.5000 ,196.0104 ,0.9520 ,146986.3968 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.049
2017-08-01,386.2995 ,12.7999 ,205.4974 ,269.3466 ,294.3667 ,74004.7013 ,347.0062 ,423.7339 ,425.8199 ,313.8115 ,181.0328 ,17.7693 ,12.0519 ,8.4731 ,394.7579 ,386.0935 ,429.9762 ,371.2938 ,33351.6440 ,36651.5189 ,171.5978 ,11.3062 ,105.5808 ,661.9200 ,409.9633 ,417.0745 ,306.9112 ,709.8017 ,27.0569 ,118.9793 ,0.0000 ,389.1621 ,4.4998 ,57605.1128 ,0.9633 ,146928.7732 ,187.4183 ,0.0000 ,0.0000 ,0.0000 ,202.5545 ,387.0397 ,269.2721 ,75002.3854 ,346.9629 ,433.5354 ,425.8345 ,316.7548 ,181.2257 ,10.3829 ,12.9001 ,8.5657 ,400.1558 ,394.9160 ,429.9143 ,356.1117 ,33616.0951 ,35376.6525 ,171.6806 ,10.8501 ,202.6704 ,901.9987 ,409.9657 ,419.3558 ,213.1005 ,902.2577 ,27.1296 ,0.0057 ,65.0490 ,389.1621 ,4.5000 ,196.0075 ,0.9540 ,146917.2985 ,2.1,1.0582,5.85,3660,490,538,556,579,602,626,651,681,10229.9,151.5,26.01,54,197.1,10.2,9.6,0.6,15.83,23.89,0.36,12.75,46.37,26.99,13.9,4.2,80.2,,8.06,0.573972633,0.761303145,0.05,0.054
2017-08-02,335.8639 ,12.7994 ,203.3196 ,270.7397 ,303.9079 ,73364.2596 ,346.9261 ,421.7836 ,421.2953 ,321.4095 ,180.2347 ,17.7693 ,8.9189 ,8.6074 ,392.4124 ,385.9534 ,426.4732 ,375.0292 ,37504.3709 ,31239.1710 ,170.7469 ,8.7620 ,96.3806 ,681.4764 ,409.9351 ,415.0319 ,306.3567 ,714.8750 ,25.6579 ,126.9703 ,0.0000 ,388.6950 ,4.5006 ,51591.8418 ,0.9682 ,146654.7407 ,165.1046 ,0.0000 ,0.0000 ,14.9130 ,201.6651 ,530.1558 ,269.7945 ,74195.2222 ,346.8994 ,432.5926 ,421.1946 ,325.0801 ,180.4590 ,9.4194 ,8.3392 ,8.6972 ,398.9629 ,394.7787 ,425.9925 ,361.7590 ,38598.1856 ,29869.0630 ,170.8729 ,8.7606 ,193.0980 ,914.9857 ,409.9497 ,416.3597 ,211.4398 ,905.7264 ,25.7260 ,0.0039 ,67.3649 ,388.6950 ,4.5000 ,195.1569 ,0.9610 ,147627.8376 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.046
2017-08-03,247.3714 ,13.2283 ,206.8908 ,270.9094 ,302.5061 ,73362.1844 ,347.0885 ,413.3954 ,423.4835 ,318.5919 ,180.0991 ,17.7693 ,8.6235 ,8.6713 ,395.2752 ,388.2158 ,427.3401 ,374.9769 ,35984.6548 ,32912.5784 ,170.6847 ,9.9874 ,98.6835 ,657.1002 ,409.9939 ,415.8045 ,299.1840 ,712.0943 ,24.2005 ,129.7551 ,0.0000 ,385.6881 ,4.4998 ,53662.5810 ,0.9669 ,146163.9532 ,71.1815 ,0.0000 ,28.0881 ,53.5342 ,158.8450 ,401.1578 ,270.5341 ,56364.1907 ,319.6281 ,425.1438 ,389.3674 ,320.2269 ,145.7551 ,4.4397 ,5.9337 ,5.9069 ,368.8406 ,368.3817 ,393.6493 ,323.6006 ,28157.5382 ,23774.2218 ,136.7922 ,5.3976 ,162.9423 ,949.3567 ,382.2586 ,384.5408 ,184.6449 ,917.8556 ,24.0605 ,0.0032 ,69.6310 ,385.6881 ,4.5000 ,160.2149 ,0.9640 ,121843.7509 ,2.2,1.0578,5.86,3770,492,539,556,579,602,626,651,681,9320.9,142.2,25.51,56.2,203.4,11.2,10.2,0.9,15.44,22.02,0.4,13.05,46.37,26.49,14.1,4,80.1,,6.58,0.703208844,0.70136537,0.044,0.035
2017-08-04,202.5679 ,10.9808 ,214.6182 ,266.2557 ,294.0216 ,74507.1155 ,347.0021 ,420.4945 ,425.9502 ,312.1576 ,179.5131 ,17.7693 ,12.7933 ,8.7926 ,395.1748 ,386.3213 ,430.0468 ,369.8657 ,32280.7838 ,38359.8798 ,170.2156 ,12.6786 ,108.2479 ,625.4694 ,409.9617 ,417.5374 ,307.8646 ,712.8928 ,23.5124 ,136.5547 ,0.0000 ,384.2019 ,4.4998 ,58072.2581 ,0.9529 ,145378.4435 ,0.0000 ,76.4316 ,16.2047 ,6.3137 ,106.2189 ,289.5097 ,243.4230 ,20112.0149 ,246.9084 ,383.0407 ,301.4565 ,289.1661 ,97.4072 ,0.8564 ,1.3869 ,0.0000 ,294.0765 ,291.9893 ,305.7816 ,214.9375 ,4022.0745 ,5219.2141 ,90.3167 ,0.0000 ,135.9411 ,1011.4741 ,302.1046 ,298.0418 ,157.2772 ,961.5081 ,23.1767 ,0.0045 ,67.2981 ,384.2019 ,0.8000 ,110.9713 ,0.9740 ,62023.6142 ,2.1,1.0584,5.85,3660,496,540,557,581,604,629,656,687,10168.1,156.6,26.04,55.6,202.2,10.8,10,0.8,15.06,22.23,,,,,,3.8,80.9,,7.17,0.622687083,0.710971119,0.031,0.008
2017-08-05,203.4391 ,10.9801 ,214.8963 ,266.2358 ,294.3373 ,75002.3369 ,347.0010 ,423.2058 ,425.9972 ,312.9169 ,179.7464 ,17.7693 ,13.2612 ,8.7618 ,394.2612 ,385.3825 ,430.0038 ,370.3361 ,34033.5435 ,36964.0824 ,170.4341 ,12.4809 ,107.3974 ,632.9112 ,409.9600 ,417.2487 ,315.5933 ,707.6613 ,23.4327 ,139.0821 ,0.0000 ,384.4471 ,4.4999 ,57963.1230 ,0.9516 ,146504.8010 ,0.0000 ,98.2179 ,0.0000 ,0.0000 ,105.4461 ,323.0815 ,245.4297 ,20004.4320 ,228.4936 ,360.5642 ,293.1551 ,294.3290 ,97.4050 ,0.8564 ,1.1730 ,0.0000 ,284.7917 ,282.9397 ,283.1787 ,241.6779 ,9712.8465 ,0.0000 ,90.2477 ,0.0000 ,137.8120 ,1024.4300 ,279.7869 ,275.7772 ,160.4846 ,973.2758 ,23.1107 ,0.0030 ,69.8370 ,384.4471 ,0.0000 ,110.3010 ,0.9820 ,59583.0602 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,
2017-08-06,203.7372 ,10.9803 ,214.6593 ,266.1934 ,294.3106 ,74999.2970 ,346.9999 ,413.5126 ,425.8992 ,311.5074 ,179.9016 ,17.7693 ,12.2267 ,8.7373 ,395.3988 ,386.6789 ,430.0082 ,370.6375 ,33025.7165 ,37975.0877 ,170.6320 ,12.6900 ,107.2216 ,630.8892 ,409.9881 ,417.3622 ,317.1103 ,674.2357 ,23.4604 ,134.2094 ,0.0000 ,383.1931 ,4.4999 ,58469.0234 ,0.9519 ,146550.7023 ,0.0000 ,97.8366 ,0.0000 ,0.0000 ,105.2002 ,323.5661 ,245.3704 ,20001.9761 ,227.6799 ,359.6000 ,292.9865 ,294.0454 ,97.4140 ,0.8564 ,1.5525 ,0.0000 ,284.2558 ,282.6520 ,281.9655 ,242.9619 ,9685.5592 ,0.0000 ,90.2632 ,0.0000 ,139.0392 ,1025.2094 ,278.4388 ,274.4585 ,164.3819 ,973.0289 ,23.1378 ,0.0032 ,69.1909 ,383.1931 ,0.0000 ,110.3062 ,0.9810 ,59607.4446 ,2.1,1.0582,5.85,3900,474,537,555,579,602,626,652,681,9646.5,148.1,26.12,,,,,,15.06,23.2,,,,,,3.8,80,,8.14,,0.677156615,0.037,
2017-08-07,204.4914 ,10.9792 ,214.7474 ,266.2547 ,294.2804 ,74998.1018 ,347.0023 ,417.7449 ,425.9197 ,312.1343 ,180.1315 ,17.7693 ,15.6608 ,8.6996 ,392.6072 ,382.9631 ,429.9795 ,368.4255 ,33106.2593 ,37893.9784 ,170.8410 ,12.6318 ,107.8893 ,659.9545 ,410.1114 ,417.1834 ,311.9395 ,656.1856 ,23.5678 ,128.1690 ,0.0000 ,383.1785 ,4.5001 ,59368.3441 ,0.9555 ,146649.5816 ,0.0000 ,96.1453 ,0.0000 ,0.0000 ,103.3213 ,317.3864 ,245.4428 ,20000.2766 ,227.2105 ,360.6267 ,292.8806 ,294.0675 ,97.4513 ,0.8564 ,0.8842 ,0.0000 ,283.3678 ,282.3181 ,281.2125 ,241.0200 ,9710.3828 ,0.0000 ,90.2735 ,0.0000 ,138.1435 ,1024.7938 ,277.6197 ,273.5044 ,170.0667 ,974.4321 ,23.2233 ,0.0033 ,70.2342 ,383.1785 ,0.0000 ,110.3504 ,0.9800 ,59510.8535 ,2,1.0589,5.88,3970,489,538,556,579,601,625,651,680,10178.3,164,26.33,54.6,196.3,10.2,10.4,0.8,17.06,23.42,,,,,,3.9,80.1,,6.36,0.856037257,0.689587655,0.034,
2017-08-08,204.8658 ,10.9804 ,214.7212 ,266.1783 ,293.8242 ,74997.6283 ,347.0023 ,418.1164 ,425.9490 ,311.8086 ,180.0362 ,17.7693 ,15.5811 ,8.7129 ,392.8040 ,383.1485 ,429.8616 ,368.7917 ,33418.5978 ,37585.6587 ,170.7362 ,12.4812 ,107.9540 ,660.3664 ,410.1727 ,417.1342 ,312.0685 ,658.1932 ,23.5797 ,127.5087 ,0.0000 ,382.9270 ,4.4999 ,59255.4687 ,0.9511 ,146557.5438 ,0.0000 ,94.8145 ,0.0000 ,0.0000 ,103.7506 ,319.1678 ,245.4655 ,20000.9822 ,227.2959 ,360.6818 ,292.9316 ,294.0885 ,97.4471 ,0.8564 ,0.8980 ,0.0000 ,283.4084 ,282.3678 ,281.3243 ,241.0389 ,9714.3421 ,0.0000 ,90.2682 ,0.0000 ,138.2000 ,1025.5147 ,277.7548 ,273.6298 ,171.0289 ,975.2876 ,23.2324 ,0.0024 ,70.1842 ,382.9270 ,0.0000 ,110.3514 ,0.9790 ,59524.6801 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,
2017-08-09,200.6559 ,10.9825 ,213.9411 ,266.4152 ,292.5377 ,74999.7572 ,347.0000 ,413.8839 ,425.9512 ,310.3130 ,180.5240 ,17.7693 ,14.6606 ,8.5836 ,394.1366 ,384.2994 ,429.9907 ,369.6442 ,32974.9237 ,38022.7394 ,171.1711 ,12.4608 ,107.5389 ,658.9941 ,409.9882 ,417.2475 ,299.4406 ,702.1010 ,23.6622 ,134.3635 ,0.0000 ,379.4503 ,4.5001 ,58875.8098 ,0.9526 ,146556.4942 ,0.0000 ,37.5011 ,78.1710 ,0.0000 ,121.3149 ,673.7344 ,251.1662 ,24211.8557 ,254.6725 ,428.3562 ,323.4336 ,334.1231 ,114.4310 ,0.8564 ,1.1454 ,0.0008 ,312.3048 ,311.0455 ,299.0174 ,274.4366 ,15119.1842 ,0.0000 ,106.4706 ,0.0000 ,139.7690 ,1006.3698 ,295.9458 ,292.0828 ,167.0896 ,954.1567 ,23.3283 ,0.0044 ,72.1333 ,379.4503 ,0.0000 ,128.3196 ,0.9790 ,71354.2475 ,2,1.0594,6.02,3880,489,538,556,580,602,626,652,682,10497.2,150.3,25.9,56,192.4,9.2,7.4,0.7,15.06,22.99,0.36,11.94,47.05,26.66,14.36,3.5,80.3,,,,,0.031,0.015
2018-04-22,347.6763 ,1.0044 ,199.6605 ,267.8167 ,295.2490 ,62002.7235 ,328.0299 ,434.2717 ,418.9322 ,313.5134 ,176.6089 ,16.1022 ,13.1775 ,7.9069 ,389.4542 ,398.0934 ,420.9396 ,365.1627 ,25713.5628 ,32285.0873 ,167.2744 ,3.1147 ,57.5743 ,644.8938 ,409.6697 ,411.1895 ,84.8238 ,676.1426 ,24.6756 ,0.0000 ,1.2776 ,388.3245 ,3.5018 ,52456.7651 ,0.9683 ,135406.4561 ,184.1310 ,0.0020 ,18.9977 ,0.0000 ,195.4707 ,198.0990 ,271.8501 ,62998.9669 ,326.9526 ,419.2833 ,415.0022 ,306.3287 ,177.0353 ,22.2085 ,9.8203 ,6.9241 ,386.1376 ,391.3968 ,416.8828 ,348.2821 ,27121.0530 ,31383.1302 ,167.3930 ,4.2719 ,59.9290 ,678.3496 ,406.5968 ,407.9851 ,29.9739 ,679.3219 ,24.7091 ,0.0265 ,0.0000 ,388.3245 ,3.7115 ,190.9933 ,0.9908 ,129191.3697 ,,1.0598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.024
