Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2019-07-30,346.3849,15.9996,69000.8506,424.8162,313.5398,179.7279,0.0,17.9446,8.0225,425.9659,359.6605,27172.0331,36824.7439,6.725,410.02,25.7731,388.2525,6.8678,0.9691,2.9,5.56,3790.0,5337.7,24.24,62.2,166.4,13.1,11.0,0.2,14.65,21.48,6.83,0.607307232,0.650041605,0.07050000000000001
2019-08-01,347.293,16.0011,69000.6649,424.9531,315.3439,179.877,0.0,19.6752,8.0942,425.7071,358.5923,27570.1452,36432.1217,6.5006,410.0222,25.8509,388.6022,6.8681,0.97,2.7,5.65,3710.0,5830.0,24.55,64.4,173.0,13.6,10.2,0.2,14.34,21.41,7.07,0.570957048,0.644640329,0.08449999999999999
2019-08-03,347.6971,15.9986,68996.3411,424.7757,314.6224,179.9396,0.0,17.9479,8.0714,425.7839,360.5143,28033.2462,35977.3366,6.6004,410.0211,25.6377,388.1923,6.8677,0.9699,3.0,5.48,3810.0,5087.8,24.32,60.3,163.4,13.2,9.8,0.5,14.76,21.9,7.14,0.59249612,0.642547567,0.0525
2019-08-05,347.896,15.9995,69000.7042,425.0363,316.078,180.0322,0.0,19.0578,8.0581,426.0083,359.9765,28291.7274,35705.0119,6.716,410.0219,25.8213,388.7884,6.6132,0.9682,2.7,5.62,3430.0,6007.5,24.4,65.7,171.2,15.3,11.0,0.7,16.01,21.99,5.98,0.695467267,0.650914781,0.0555
2019-08-07,347.1878,15.9997,69006.8998,424.2278,314.0255,180.0728,0.0,18.3591,8.0706,426.6188,362.3355,31363.2447,32633.1346,7.1609,410.0164,25.7348,388.2313,6.6129,0.9684,2.9,5.57,3670.0,5323.6,24.31,59.3,165.2,14.1,9.9,0.5,15.43,22.4,6.97,0.602134531,0.624651082,0.0495
2019-08-09,350.8725,15.9977,69003.278,424.98,315.9484,180.2135,0.0,18.2695,8.0386,426.805,359.7351,27490.8013,36505.5265,7.2833,410.0228,25.7824,387.9798,6.5774,0.9687,2.7,5.58,3670.0,5881.0,24.55,59.7,165.4,13.6,9.2,0.4,15.77,22.14,6.37,0.67970389,0.670287047,0.0525
2019-08-11,352.8075,16.0,69002.1709,424.6449,315.1358,180.198,0.0,16.7892,8.0406,426.9493,362.4419,29682.1703,34318.1582,7.0469,410.0193,25.6286,387.4734,6.6227,0.9667,2.8,5.6,3600.0,5860.7,24.6,58.7,165.5,13.7,8.2,0.5,14.79,21.55,6.76,0.587144839,0.644424995,0.062
2019-08-15,333.1606,15.9992,69000.4042,424.3956,319.2969,180.2268,0.0,15.4829,8.047,426.8402,362.7611,28852.4832,35148.1724,7.2511,410.0198,25.7222,388.8866,6.5944,0.9618,2.8,5.53,3470.0,5405.3,24.25,57.1,158.8,12.0,8.2,0.3,15.7,22.2,6.5,0.612047444,0.627488519,0.06
2019-08-17,332.5803,15.9991,68996.4101,424.8657,318.419,180.2241,0.0,16.7826,8.0558,427.0099,362.8865,29528.5116,34474.1391,7.838,410.0236,25.8255,388.4065,6.5575,0.9674,2.7,5.71,3830.0,6037.0,24.66,63.6,186.1,14.7,11.4,0.4,15.49,22.19,6.7,0.68485402,0.645346253,0.051000000000000004
2019-08-19,333.1359,15.9989,69006.9343,424.7947,320.2258,180.0122,0.0,17.3703,8.0747,426.6673,362.8201,30142.8095,33854.2351,7.8515,410.0233,25.883,388.8158,6.542,0.969,3.2,5.54,3600.0,4793.1,23.88,52.2,141.8,10.0,8.9,0.1,14.95,21.95,7.0,0.523151483,0.596082794,0.049
2019-08-21,333.3491,15.9984,69003.2737,424.9789,317.6934,179.7392,0.0,15.8701,8.1103,427.4465,363.327,29215.6768,34781.9291,8.219,410.0256,25.9656,388.2462,6.5294,0.9683,2.9,5.58,3650.0,5600.9,24.22,59.1,170.1,13.1,11.3,0.2,14.74,21.26,6.52,0.614534662,0.612766724,0.0555
2019-08-23,331.7826,16.0001,68998.1421,424.9304,317.4966,179.5401,0.0,15.1761,8.1572,427.8065,363.0759,28655.4439,36344.9452,8.3686,410.0219,25.91,387.6584,6.5695,0.9668,3.2,5.44,3590.0,4651.9,24.04,51.8,150.1,11.8,10.9,0.2,14.71,21.38,6.67,0.563431853,0.613659869,0.0575
2019-08-25,331.2052,16.0006,68996.4097,424.8119,313.7938,179.7245,0.0,15.1315,8.1268,428.072,364.3928,29853.9083,35150.2864,8.5961,410.025,26.1094,388.487,6.5204,0.9704,4.1,5.73,3890.0,6334.8,24.65,59.1,178.0,15.5,11.9,0.6,14.87,21.55,6.68,0.650082643,0.616784319,0.054
2019-08-26,330.7073,15.9987,69002.317,425.2744,312.1093,179.7679,0.0,14.8545,8.12,428.0162,365.5934,30433.2839,34560.7899,8.5865,410.02,26.1335,388.4658,6.5135,0.9701,2.8,5.72,3380.0,5935.8,24.58,58.8,173.3,12.8,13.2,0.6,14.67,21.38,6.71,0.54828214,0.598843302,0.055
2019-08-29,329.5483,15.9989,68998.3104,425.8443,315.358,180.0022,0.0,15.6675,8.0917,428.002,364.3508,29824.4778,35178.0735,8.4401,410.0229,26.1237,387.8661,6.5375,0.9691,2.9,5.79,3600.0,6377.5,24.46,59.5,180.3,14.8,11.8,0.6,15.46,22.86,7.4,0.557621017,0.566065542,0.053
2019-09-02,328.3494,16.0001,69001.4028,425.7483,317.4037,180.136,15.4561,15.5024,8.0822,427.9883,366.1541,31280.656,33721.9197,8.7734,410.0227,26.1268,387.8179,6.5519,0.9731,2.9,5.85,3640.0,5812.0,24.38,53.9,181.7,16.5,13.9,0.6,14.67,21.52,6.85,0.565148773,0.569334726,0.053
2019-09-04,283.7546,15.9993,69000.1008,425.8758,315.9828,180.1702,15.2292,12.9427,8.0717,427.899,368.3716,31120.2055,33882.1417,8.6538,410.0236,26.0076,387.9012,6.6337,0.9719,3.6,5.42,3580.0,3764.0,23.36,46.7,145.1,14.2,13.4,0.5,13.82,21.02,7.2,0.464849975,0.513228635,0.051000000000000004
2019-09-06,248.0966,15.9983,68029.4219,426.1012,318.7163,179.9798,14.9973,14.9093,8.0876,428.0294,368.2758,30724.3371,33309.1239,8.4333,410.0211,25.9746,387.907,6.56,0.9699,2.9,5.79,3670.0,5510.1,24.13,53.2,166.4,15.1,13.1,0.7,15.26,22.52,7.26,0.539927302,0.528128202,0.0495
2019-09-07,244.9469,16.0013,68002.1444,425.7499,317.097,179.9185,15.0594,13.9763,8.1129,428.0328,369.8304,33116.272,30880.4192,8.0725,410.0228,25.8526,386.4793,6.6208,0.9683,3.2,5.55,3400.0,4453.5,23.46,48.3,156.6,13.6,14.3,0.2,14.24,22.1,7.86,0.422404707,0.515047288,0.055999999999999994
2019-09-09,247.7724,16.0023,67999.8679,425.748,316.1839,179.8172,15.2618,14.8766,8.1179,427.9302,368.0277,31112.1519,32889.1441,8.5165,410.023,26.1451,387.757,6.5235,0.9708,2.7,5.83,3620.0,5890.2,24.34,52.8,170.5,14.9,15.0,0.4,15.29,22.09,6.8,0.575519322,0.54851523,0.0505
2019-09-10,251.7494,16.0039,67959.0299,425.786,315.4545,179.8117,15.1901,14.0333,8.1217,428.0284,368.5598,30277.6802,33674.9674,8.8205,410.0258,26.2159,388.6286,6.5086,0.9727,3.1,5.66,3570.0,4958.6,23.98,50.3,167.3,14.1,9.7,0.3,14.76,22.79,8.03,0.464790889,0.52243406,0.0455
2019-09-11,283.4559,16.0027,67996.8356,426.0141,317.6454,179.8889,15.2377,14.2771,8.1036,428.0379,368.5115,29657.9948,34955.5705,9.3297,410.0215,26.5433,389.551,6.416,0.9705,2.9,5.8,3640.0,5820.5,24.31,50.5,172.1,15.3,9.8,0.8,15.52,23.1,7.58,0.528201737,0.540480516,0.048
2019-09-13,294.2908,15.9982,67998.4531,425.9803,316.8848,179.4472,15.4745,16.7612,8.163,427.9868,367.8362,30897.5777,34105.9909,9.5197,410.0207,26.8152,389.1537,6.339,0.9653,3.1,5.74,3520.0,4947.0,23.88,52.1,171.5,16.1,8.6,0.8,14.94,22.84,7.9,0.469332776,0.518619013,0.044
2019-09-15,295.3838,16.0001,67997.655,425.9726,318.1024,179.7164,15.4847,15.2334,8.123,428.0806,369.6334,31709.4101,33296.4753,9.4976,410.0221,26.65,389.4716,6.3819,0.9684,3.1,5.68,3650.0,5785.9,23.91,54.1,171.2,16.0,7.6,0.8,14.92,22.27,7.35,0.530569853,0.542900487,0.057
2019-09-17,294.2206,15.9988,67995.225,425.7713,319.5304,179.8828,15.4587,13.4856,8.1013,427.9887,370.8302,31532.1967,33475.6647,9.3266,410.019,26.3527,388.9572,6.4541,0.9718,3.3,5.53,3630.0,4925.8,23.46,50.5,160.6,17.8,8.7,1.1,14.88,22.19,7.31,0.516173325,0.510733991,0.0495
2019-09-19,300.4722,16.0001,67995.8737,425.9617,320.4136,180.0194,15.3952,15.3885,8.0925,428.0023,368.6734,30742.5715,34259.4891,9.0997,410.0245,26.508,389.0641,6.4006,0.9728,3.3,5.63,3590.0,5238.8,23.76,52.2,171.6,20.5,9.6,1.3,14.8,22.31,7.51,0.506221626,0.525064913,0.058499999999999996
2019-09-21,325.0448,16.0002,68004.4082,426.0071,319.7633,179.9366,15.661,15.1303,8.1523,427.8295,367.3649,28862.7731,36134.0968,8.7004,410.0209,26.4794,388.1021,6.4467,0.972,3.3,5.69,3640.0,5255.4,23.53,51.9,167.0,19.7,8.4,1.1,15.66,23.11,7.45,0.53054936,0.521124537,0.056499999999999995
2019-09-23,323.7903,16.0007,68005.7787,425.842,318.3886,179.9003,15.6745,14.693,8.1645,427.9748,368.091,29309.3882,35679.9315,8.9398,410.0254,26.6377,387.7399,6.4135,0.9702,3.3,5.68,3510.0,5274.5,23.63,53.4,172.7,19.2,8.5,1.0,15.08,22.79,7.71,0.48671657,0.494090833,0.061
2019-09-25,348.2132,16.0002,67995.0172,425.8761,318.3352,179.8052,15.6567,14.653,8.1434,428.0681,368.5235,28638.4244,36367.9802,9.4683,410.0252,26.8731,390.2017,6.361,0.9713,3.2,5.54,3670.0,5356.4,23.8,53.0,173.8,20.0,8.7,1.2,15.55,21.67,6.12,0.683738662,0.511016339,0.062
2019-09-27,365.3786,15.9992,68538.4255,426.0708,319.3434,179.6588,15.2774,18.0731,8.1278,427.7839,366.9697,30061.4429,35473.3539,9.4421,410.0222,27.4902,392.1985,6.1883,0.9653,3.2,5.61,3690.0,5571.0,24.04,52.5,172.7,21.2,9.8,1.1,15.4,22.89,7.49,0.552939289,0.501801717,0.0615
2019-09-29,364.3383,15.999,67993.2777,425.7409,317.263,179.6554,15.2117,16.302,8.1355,427.9519,369.2289,31862.4011,33142.5719,9.3883,410.0216,27.2341,391.3932,6.256,0.9638,3.6,5.48,3690.0,4885.9,23.29,52.6,171.4,25.0,10.5,1.4,14.81,22.14,7.33,0.537460775,0.47113437,0.058499999999999996
2019-10-02,325.7234,15.9998,68006.7202,424.715,318.6642,180.2359,11.1532,17.621,8.0893,426.7469,368.0667,31199.5375,33794.6514,7.6562,410.0258,24.3908,376.2389,6.6938,0.9726,3.8,5.46,3450.0,4463.7,24.01,52.9,174.8,23.0,11.0,1.3,14.75,22.19,7.44,0.51436996,0.491619622,0.047
2019-10-04,388.6344,15.9998,67997.6039,425.8954,316.0452,179.896,11.3761,17.1258,8.1236,428.0205,367.0276,27778.4044,37224.1603,9.1203,410.022,27.1741,389.6777,6.1984,0.9684,3.4,5.63,3570.0,4806.4,23.5,56.1,182.8,24.4,9.8,1.0,14.89,22.18,7.29,0.533162153,0.492246416,0.08249999999999999
2019-10-06,389.5265,15.9995,68038.9553,425.9937,314.0018,179.874,11.3531,19.2569,8.1209,427.9465,365.6857,27920.4126,37119.8403,9.0379,410.0231,27.8058,390.4693,6.0279,0.97,3.2,5.66,3470.0,5277.0,23.51,59.1,196.4,20.9,9.7,0.8,14.47,21.99,7.52,0.502421482,0.492246416,0.07050000000000001
2019-10-08,364.5458,16.0003,68497.5221,425.9301,315.9428,179.9135,11.2484,17.7544,8.1619,427.9976,366.8662,28505.911,36994.6577,8.4604,410.02,27.0519,389.975,6.2599,0.9701,3.1,5.75,3450.0,5127.3,23.88,49.6,172.1,19.3,9.3,0.8,14.21,21.8,7.59,0.452665198,0.5117024,0.0645
2019-10-10,365.0486,15.9991,68496.7498,425.9617,317.5104,180.0083,11.2325,17.3267,8.1507,428.0,367.9905,29294.8628,36205.2013,8.7555,410.0214,27.2098,390.6516,6.2251,0.9672,3.0,5.95,3510.0,5178.1,23.93,50.7,177.2,14.6,10.3,0.8,14.36,22.11,7.75,0.447521737,0.459423696,0.05
2019-10-12,364.2186,15.9992,68498.5257,425.9395,322.3486,180.0961,11.1513,18.471,8.1034,427.9971,367.7647,30076.5311,35422.4542,8.5231,410.0213,26.7971,390.0531,6.3134,0.9668,3.5,5.62,3380.0,3754.0,23.43,42.5,148.3,13.7,11.1,0.5,14.29,21.96,7.67,0.410993647,0.427852125,0.053000000000000005
2019-10-14,362.5679,16.0005,68500.5874,425.9452,323.3882,180.2221,11.1017,16.7221,8.1159,428.0164,368.9441,30077.078,35428.9703,8.3647,410.0196,26.5838,390.1185,6.3917,0.9714,3.4,5.5,3340.0,3970.0,23.82,43.9,148.9,13.4,10.6,0.3,14.41,22.45,8.04,0.40798422,0.46082897,0.056
2019-10-16,355.8768,16.0,68500.6487,425.9193,325.6035,180.4094,11.0696,18.2984,8.0974,427.9792,369.9277,33225.2259,32274.1678,8.2451,410.019,26.5602,389.584,6.3908,0.9733,3.8,5.49,3260.0,3274.0,23.57,41.4,132.0,9.9,10.2,0.4,14.77,22.69,7.92,0.389530155,0.397232488,0.07300000000000001
2019-10-20,352.3036,15.9993,68001.103,425.9696,326.8187,180.3516,10.8692,16.9614,8.1063,427.9306,368.3669,29515.2231,35482.1354,8.3838,410.0219,26.2841,389.4243,6.4573,0.9721,4.0,5.11,3240.0,2808.1,23.11,42.1,121.2,11.4,8.7,0.4,11.23,19.08,7.85,0.303587323,0.407255302,0.063
2019-10-22,352.9937,15.9992,68001.118,426.0757,323.827,180.3298,10.9459,15.6331,8.0944,428.0156,369.7391,29666.2,35337.7052,8.2512,410.0226,26.2651,389.2965,6.4754,0.9704,3.9,5.15,3130.0,3207.2,23.39,42.6,123.1,12.5,9.0,0.5,12.25,20.02,7.77,0.326964077,0.504613449,0.06
2019-10-24,355.0413,15.9998,67994.5598,426.0282,326.2624,180.3723,11.1465,17.9234,8.0786,427.8133,368.4219,29932.1083,35071.3406,8.5363,410.0216,26.5047,389.667,6.4045,0.969,4.0,5.12,3230.0,2881.2,22.78,41.9,114.2,10.8,6.3,0.4,11.84,19.17,7.33,0.328694052,0.50427674,0.0605
2019-10-26,354.9046,16.0003,67997.3055,425.7966,323.2225,180.2559,11.4942,15.988,8.1582,427.9869,370.742,31321.2181,33683.6901,8.2214,410.0216,26.3509,388.6113,6.4804,0.9697,3.4,5.17,3670.0,4639.3,23.92,51.6,142.1,12.6,6.8,0.6,13.75,21.45,7.7,0.478266393,0.588881063,0.0555
2019-10-28,343.8174,15.999,67999.7096,425.7176,322.835,180.2275,11.7276,15.2248,8.1683,427.9626,370.8428,31151.873,33843.7459,8.3273,410.0195,26.1133,388.1159,6.5572,0.9688,3.5,5.24,3480.0,3984.6,23.59,46.4,135.4,10.5,7.1,0.3,13.72,20.72,7.0,0.469229485,0.567119546,0.063
2019-10-30,336.2205,15.999,67998.282,425.9864,323.7623,180.3489,11.2798,15.8445,8.1542,427.7524,368.8235,29995.793,35001.2301,7.8348,410.0241,25.9445,387.4387,6.6089,0.9712,3.4,5.29,3640.0,4557.9,23.95,48.3,138.3,12.5,8.8,0.4,13.28,20.6,7.32,0.462860828,0.564469054,0.0565
2019-11-01,303.0153,15.9997,67551.6629,425.8492,318.8848,180.4163,10.5504,13.9277,8.1249,428.0408,371.2753,34322.3593,30236.7873,6.4038,410.0229,25.252,385.1716,6.7892,0.9739,3.8,5.1,3700.0,3751.6,23.36,48.9,134.4,13.1,5.1,0.2,12.9,19.94,7.04,0.476495776,0.553125134,0.052000000000000005
2019-11-03,303.4059,15.9995,67001.4007,425.9926,319.9485,180.3264,10.5456,14.492,8.1375,427.7778,367.465,30084.4187,33913.518,6.4937,410.0235,25.3846,385.2432,6.754,0.9722,3.6,5.01,3670.0,4234.3,23.74,49.7,142.6,13.9,7.8,0.5,13.71,19.51,5.8,0.646047636,0.545816135,0.052500000000000005
2019-11-05,302.1306,15.9995,66999.3537,425.742,319.083,180.3503,10.5994,12.9806,8.1324,427.9472,370.708,32007.3878,31994.6301,6.4584,410.0204,25.1367,385.0173,6.821,0.974,4.0,4.85,3580.0,3481.9,23.16,51.8,130.7,13.2,7.5,0.2,12.56,19.74,7.18,0.457860162,0.568330365,0.055
2019-11-07,302.4203,15.9999,67004.0942,426.0262,320.2883,180.4671,10.5565,15.4014,8.1364,427.9648,368.1382,32026.4054,31971.0712,6.1734,410.0216,25.2848,384.8996,6.8143,0.9724,3.8,4.83,3620.0,3887.3,22.95,53.7,146.9,13.4,8.4,0.3,12.17,20.42,8.25,0.407288932,0.628269369,0.05
2019-11-09,302.992,15.9995,66999.2791,425.9247,315.9027,179.9063,10.7188,13.464,8.2219,428.0439,370.1501,31823.9803,32176.3778,6.6954,410.0245,25.3765,385.1868,6.6411,0.9729,3.5,5.21,3690.0,4704.2,23.7,58.7,170.2,17.0,16.7,0.6,13.1,20.75,7.65,0.492862903,0.6589372,0.047
2019-11-11,302.3565,16.0008,67006.0871,425.7836,316.9926,180.0801,10.6988,13.1416,8.2003,427.9234,371.8227,34080.5069,29915.8031,6.387,410.0215,25.1712,384.3637,6.6921,0.9698,3.6,5.17,3740.0,4606.1,23.79,56.7,159.9,14.5,11.1,0.5,12.43,20.11,7.68,0.464591244,0.622109012,0.0375
2019-11-13,303.2061,15.9979,66999.5383,426.0174,316.1225,180.0491,10.7673,15.597,7.9702,427.7436,368.0531,31364.9925,32632.1631,6.7037,410.0183,25.5313,385.2193,6.6165,0.9713,3.3,5.31,3720.0,5099.4,23.96,59.5,172.0,13.5,9.0,0.5,13.24,22.71,9.47,0.404673831,0.641360904,0.05500000000000001
2019-11-15,302.1345,15.9998,67000.5577,425.6818,318.395,180.0929,10.7642,13.4489,8.0588,428.0274,370.3633,32277.5598,31719.3553,6.7585,410.0204,25.267,384.7652,6.7205,0.973,3.5,5.13,3720.0,4372.1,23.55,53.9,154.8,11.0,9.1,0.7,13.27,22.19,8.92,0.415949076,0.556628564,0.0565
2019-11-17,304.428,15.9987,66996.9299,425.967,319.0852,180.0337,10.8235,14.5962,7.9807,427.8206,367.8135,30094.4732,33905.2383,6.9242,410.0241,25.3875,385.0698,6.6519,0.9708,3.5,5.14,3560.0,4250.0,24.1,53.4,151.1,11.8,9.7,0.5,13.67,22.6,8.93,0.414117915,0.579352109,0.054
2019-11-19,301.6139,16.0001,67001.609,425.654,319.1426,180.1148,10.7362,12.5542,8.1283,427.9745,370.8377,32413.7093,31585.5213,6.4207,410.0226,25.0774,384.6494,6.3814,0.9751,3.6,5.12,3610.0,3820.5,23.82,53.7,145.8,10.0,7.0,0.2,13.1,21.78,8.68,0.405749883,0.511765794,0.046
2019-11-21,283.17,18.8299,66675.3277,426.0175,316.2311,179.9878,10.9561,14.2316,8.2452,427.9552,364.5859,28014.1655,35661.9976,6.5178,410.0183,24.9427,385.8494,5.5949,0.9751,3.4,5.25,3360.0,4294.1,23.95,52.2,152.5,10.4,13.4,0.9,13.67,22.58,8.91,0.381321777,0.538422187,0.042499999999999996
2019-11-23,286.1245,18.0007,65999.2466,425.8889,316.1155,179.7956,10.8442,13.247,8.1844,427.9889,368.1832,31481.0817,31519.5085,6.4194,410.0208,24.7212,385.2713,5.618,0.973,3.6,5.09,3490.0,3537.2,23.53,49.7,138.0,12.0,9.6,0.4,12.93,21.22,8.29,0.390716802,0.494011233,0.053000000000000005
2019-11-25,280.688,17.9975,66003.8038,425.8211,314.0721,179.9512,10.7618,11.8708,8.2474,427.9989,369.6092,32645.3713,30350.4067,5.8582,410.0242,24.5134,383.5783,5.6801,0.9758,3.5,5.16,3510.0,3881.6,23.33,50.8,139.2,9.9,8.8,0.2,12.79,21.42,8.63,0.367421942,0.516857396,0.0435
2019-11-27,275.9557,18.0022,66000.6589,425.7002,314.1872,179.769,10.7022,14.1852,8.2683,427.9217,366.0802,31736.5295,29265.0027,5.8562,410.021,24.6786,384.2205,5.6649,0.9731,3.7,5.12,3440.0,3441.7,23.51,47.6,131.8,10.9,9.7,0.2,12.85,21.84,8.99,0.342730024,0.48219425,0.0435
2019-11-29,277.874,17.9994,65998.6738,425.891,310.1466,179.8154,10.8225,12.9908,8.281,427.9975,365.7446,30510.6121,30491.3957,5.7678,410.0215,24.6561,384.1414,5.6923,0.9741,3.4,5.33,3430.0,3970.0,23.73,49.8,139.9,10.1,8.5,0.2,12.9,21.71,8.81,0.349034617,0.488960782,0.04
2019-12-01,280.5441,17.9986,66000.3725,425.9506,308.3208,179.6505,10.9151,13.3067,8.3031,427.8849,362.4663,27221.6505,33780.4921,5.7501,410.0225,24.8205,384.3417,5.6637,0.9702,3.3,5.43,3400.0,3968.1,23.98,49.4,139.0,13.1,8.6,0.7,12.52,21.65,9.13,0.320301263,0.458293012,0.033
2019-12-03,277.602,17.9987,65999.2918,425.9478,310.9947,179.5735,11.1722,13.4373,8.3736,427.9688,364.6561,30446.3959,30549.7458,5.4409,410.0254,24.6018,383.9254,5.7018,0.9738,3.4,5.51,3380.0,3631.8,23.88,47.6,131.8,9.0,8.5,0.2,12.08,20.71,8.63,0.311259895,0.45170573,0.035500000000000004
2019-12-05,278.4498,17.9992,65999.0787,425.8606,309.3457,179.7184,10.4957,14.1905,8.3371,428.0658,363.1132,29180.7547,31820.4048,5.5365,410.0184,24.8174,384.4859,5.6792,0.9756,3.5,5.37,3270.0,3533.4,23.44,46.2,131.3,9.4,8.4,0.2,12.84,20.74,7.9,0.350287444,0.433650161,0.031
2019-12-06,284.5179,18.0015,65998.5692,425.9191,312.3804,179.7283,11.4321,13.4372,8.365,427.9907,362.8368,27829.6702,33171.9943,5.773,410.0257,24.8698,384.9256,5.681,0.9761,3.4,5.28,3230.0,3768.3,23.79,46.5,126.8,8.4,7.3,0.1,12.63,20.86,8.23,0.33321322,0.443530082,0.0325
2019-12-07,291.2335,17.9995,66001.4257,425.8219,312.3733,179.6848,11.1874,12.9378,8.3548,428.0234,364.3555,28360.4059,32637.9622,5.9829,410.0216,24.9813,384.5013,5.6499,0.9737,3.3,5.42,3290.0,4002.9,23.95,46.2,139.2,10.6,8.2,0.6,12.92,21.88,8.96,0.323495231,0.431538457,0.033
2019-12-09,292.8031,17.9972,66005.4372,425.8023,309.521,179.1362,11.2425,12.4907,8.4205,428.0599,366.0038,29195.2081,31798.7329,6.2399,410.0218,24.9681,384.8836,5.6418,0.9714,3.4,5.43,3400.0,3716.7,23.9,45.3,132.7,9.3,7.8,0.3,12.91,21.9,8.99,0.32494505,0.407745644,0.035500000000000004
2019-12-10,294.628,18.0006,66276.8538,425.9536,309.9014,178.9556,11.2676,15.4991,8.4041,427.8109,364.4774,30176.5344,31454.9069,6.2511,410.0208,25.208,385.7038,5.5814,0.9668,3.3,5.46,3270.0,3761.1,23.78,46.0,141.2,10.8,8.3,0.2,13.09,21.81,8.72,0.331512134,0.407745644,0.035
2019-12-11,293.7159,17.9993,67001.7527,425.7827,311.5614,179.0916,11.1367,14.2721,8.3609,427.7065,365.7972,30880.0375,32123.1091,5.9821,410.0216,25.1187,384.9118,5.6013,0.9639,3.5,5.53,3190.0,3826.9,23.41,45.9,140.9,10.8,9.0,0.1,12.98,20.75,7.77,0.349434242,0.422854296,0.037000000000000005
2019-12-12,291.5097,18.0011,67002.4254,426.0471,310.7469,179.4622,11.212,13.1516,8.3604,428.6571,366.3176,30652.6322,32346.0472,6.2423,410.0249,25.0151,385.0464,5.6347,0.9695,3.1,5.59,3240.0,4313.6,24.13,45.5,144.2,12.1,8.6,0.5,13.27,22.35,9.08,0.319055069,0.464253331,0.038000000000000006
2019-12-13,291.8388,17.9996,66999.7158,425.8677,308.6945,179.6326,11.2889,13.1206,8.3305,429.0285,366.2222,30245.4457,32755.1313,6.6792,410.021,25.1639,384.9222,5.6144,0.9717,3.2,5.58,3470.0,4611.7,24.15,48.0,146.8,10.8,8.2,0.1,13.2,22.32,9.12,0.34382889,0.454624438,0.036500000000000005
2019-12-15,293.5265,17.9992,67001.9444,426.0186,308.1651,179.6852,11.3459,13.5729,8.2699,428.8433,364.378,28296.2648,34698.1006,6.7287,410.025,25.3324,385.1916,5.5622,0.9714,3.0,5.6,3350.0,4507.4,24.47,50.7,152.4,12.3,10.3,0.5,13.52,22.57,9.05,0.353207737,0.487058012,0.036500000000000005
2019-12-17,294.1851,17.9993,66998.3088,425.9554,307.3898,179.8212,11.2522,14.7472,8.241,427.9873,365.9067,31525.3783,31473.5176,6.122,410.0173,25.0752,385.6895,5.6118,0.9667,2.9,5.68,3290.0,5077.4,24.44,50.7,155.6,11.9,9.1,0.5,13.77,22.81,9.04,0.351010633,0.487667716,0.0325
2019-12-18,292.5679,17.9978,67003.9959,425.6937,307.5389,179.858,11.1903,13.7375,8.2756,427.9562,367.6447,32983.5777,30018.0434,5.7708,410.0234,24.9962,384.6034,5.6395,0.9712,2.8,5.67,3360.0,5067.6,24.52,51.4,156.3,10.7,6.9,0.2,13.8,22.33,8.53,0.383955924,0.490404051,0.033
2019-12-20,292.5037,17.9996,66999.753,425.9637,309.1791,179.3191,11.4505,15.6092,8.4001,428.0025,364.2165,30969.5468,32033.4868,6.0247,410.026,25.213,385.4705,5.6152,0.9719,2.7,5.77,3420.0,5526.8,24.91,47.5,153.6,11.6,5.8,0.3,13.98,23.22,9.24,0.359022479,0.492527623,0.035500000000000004
2019-12-22,293.4593,18.0004,66999.363,425.7854,306.5951,179.3543,11.4002,13.7668,8.3526,427.9843,365.8286,30194.995,32806.9851,6.2769,410.0221,25.1832,385.0344,5.6092,0.9673,2.7,5.77,3280.0,5294.0,24.69,48.1,156.9,11.0,6.0,0.4,13.82,22.87,9.05,0.347785843,0.509799669,0.035500000000000004
2019-12-24,293.6526,18.0004,66999.8119,426.011,306.2602,179.5732,11.3634,12.6024,8.3126,428.0439,364.4466,27614.6701,35382.6079,6.2516,410.0235,25.2527,385.5378,5.6106,0.9682,2.5,5.94,3380.0,6072.3,25.0,48.9,158.5,12.7,5.9,0.3,13.77,22.59,8.82,0.362490292,0.507877105,0.036500000000000005
2019-12-25,294.3543,18.0001,67003.1577,426.0179,307.1508,179.6266,11.2984,15.4413,8.2823,427.8681,362.4046,27943.4859,35055.6361,6.2774,410.0206,25.3923,385.2296,5.9485,0.9665,2.6,5.75,3400.0,5779.7,25.04,48.7,155.0,10.2,6.2,0.1,13.75,22.89,9.14,0.36029132,0.508156185,0.038
2019-12-26,304.0334,17.9996,66999.3466,425.442,308.6324,179.6948,11.1503,15.0988,8.2709,428.0182,365.0606,30023.964,33313.7618,6.4205,410.0247,25.4485,385.6947,5.9261,0.9643,2.4,5.86,3330.0,6349.0,25.09,49.6,163.4,10.4,6.9,0.2,13.53,22.55,9.02,0.35374045,0.486039929,0.033
