Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2014-10-15,389.2251,14.9616,61001.695,424.5476,324.1485,175.7813,20.5214,11.9034,8.8577,426.8655,361.3692,28230.4959,30771.5712,10.0425,411.8183,28.7498,392.0962,5.6307,0.9671,3.0,5.54,3720.0,7505.0,25.15,46.7,143.5,11.4,10.6,1.0,16.42,23.91,0.47,7.49,0.578660904,0.374584625,0.0265
2014-10-17,390.519,14.9527,60990.1717,424.9846,322.163,175.6653,20.4726,12.2073,8.8654,427.004,362.3556,28989.1979,30024.8547,9.9944,411.8802,29.0156,392.7222,5.5924,0.9641,3.0,5.57,3450.0,7391.0,25.28,47.6,147.7,10.0,8.6,0.8,15.55,23.96,0.52,8.41,0.458545962,0.351647817,0.0295
2014-10-19,390.124,14.9546,61002.6849,424.9323,322.1684,175.6686,20.4964,13.9305,8.8306,427.045,361.2725,28716.3088,30280.8768,10.0065,412.1851,29.1882,393.044,5.5305,0.9704,2.8,5.7,3650.0,8263.1,25.7,47.5,147.9,10.8,10.1,0.8,14.44,20.91,0.5,6.47,0.581879034,0.382486248,0.0335
2014-10-21,390.7776,14.9639,61003.0548,425.0038,319.6523,175.8303,20.4667,12.5651,8.8396,427.0043,360.5566,26916.3269,32084.3411,10.2619,411.3886,29.2195,392.6195,5.5083,0.9682,2.5,5.79,3770.0,9225.0,26.02,51.0,166.6,9.4,8.9,0.7,14.4,23.46,0.5,9.06,0.450184153,0.380888503,0.030000000000000002
2014-10-23,388.1478,14.9634,61000.7316,424.9763,319.3416,175.831,20.4734,14.5019,8.8277,427.0182,358.9638,27622.3308,31370.0105,10.6082,411.6892,29.3203,392.513,5.4906,0.9694,2.5,5.74,3690.0,9495.0,25.84,53.5,172.4,10.0,9.9,0.9,14.95,22.48,0.5,7.53,0.561781845,0.386678664,0.0295
2014-10-24,389.0723,14.9637,61002.1539,424.8533,320.4623,175.9064,20.5255,13.7358,8.8192,427.0058,359.1451,27624.9049,31374.9134,11.1301,411.106,29.2017,392.525,5.5462,0.9664,2.4,5.9,3730.0,9827.7,26.12,52.3,172.2,10.4,10.5,1.1,15.73,21.86,0.49,6.13,0.719553017,0.382027508,0.0335
2014-10-26,390.6351,14.9697,61005.2163,424.9637,318.0928,175.9074,20.5325,12.8121,8.8186,426.9905,360.7708,27410.877,31584.7741,10.7586,411.3451,29.4683,392.4221,5.4556,0.972,2.2,5.86,3790.0,10837.4,26.53,56.1,189.0,9.2,10.1,0.9,15.93,21.54,0.55,5.61,0.864489652,0.394338977,0.031
2014-10-29,388.4737,14.9644,60999.4263,424.959,319.112,175.8761,20.6528,15.0921,8.8303,426.9581,357.323,26502.8854,32506.6488,10.7232,410.8077,29.8074,393.1846,5.3501,0.9733,1.9,5.92,3890.0,12941.8,26.25,57.7,199.6,10.8,7.3,0.8,14.66,24.07,0.56,9.41,0.488514914,0.411959185,0.0295
2014-10-31,388.5403,14.9653,61000.8285,423.8741,317.3664,176.0302,20.7375,13.0181,8.8108,426.3162,357.9585,26505.8051,32483.5722,9.7332,411.0244,29.1572,392.7317,5.5908,0.9758,1.8,5.92,3860.0,13490.5,26.39,59.0,195.8,9.3,8.5,0.7,16.71,24.17,0.56,7.46,0.697266351,0.478666074,0.0265
2014-11-02,374.6845,14.9531,60497.6116,423.8695,319.1434,175.8892,20.5381,13.8514,8.8222,426.0173,359.5563,28544.5848,30452.8546,9.8008,411.1782,29.0148,391.4443,5.6293,0.9592,1.8,5.96,3840.0,13883.3,26.77,60.8,206.2,10.8,10.0,0.8,18.59,26.68,0.55,8.09,0.733966469,0.471171749,0.03
2014-11-05,386.9982,15.0091,61001.4491,424.6768,315.9597,175.8633,20.4656,13.712,8.8161,427.0293,358.9581,28025.9812,30998.4466,10.1513,411.3059,29.7567,392.9614,5.3914,0.9705,1.9,5.88,3890.0,14491.1,26.56,60.9,199.5,9.4,8.2,0.8,17.75,25.52,0.57,7.77,0.734098877,0.477002498,0.034
2014-11-08,344.5245,12.0099,58535.0994,420.7284,315.8438,175.1553,20.6818,8.8269,9.0314,420.8265,359.8256,31262.7523,24097.0188,6.1978,409.0162,26.4689,388.3193,5.5628,0.9825,2.4,5.65,3850.0,10966.5,25.49,56.2,170.6,9.4,8.9,0.9,17.31,23.7,0.55,6.39,0.803075241,0.493691247,0.028
2014-11-10,345.6235,11.8009,58973.559,419.9956,317.1492,175.4664,20.9081,9.732,9.0026,421.9617,356.8356,29167.0558,27820.863,5.262,411.064,26.3679,389.3548,5.5792,0.9814,2.3,5.61,3710.0,12535.6,25.98,58.8,177.0,8.8,10.0,0.8,15.05,23.56,0.59,8.51,0.528792663,0.530266228,0.025500000000000002
2014-11-12,386.9231,15.0063,61001.8661,423.6784,320.9082,175.6782,20.3825,11.2001,8.9504,425.8748,360.305,27380.9548,31608.9581,9.1191,411.6064,29.2219,393.261,4.7713,0.9752,2.5,5.54,3690.0,10154.9,25.91,52.3,157.7,8.0,10.3,0.7,15.02,23.68,0.55,8.66,0.491588922,0.468262721,0.025
2014-11-14,387.7814,14.9998,61001.9983,424.9858,318.6513,175.6383,20.2475,12.7429,8.923,426.9352,359.9755,26303.8014,32690.8489,10.1918,411.2354,29.6276,393.3884,4.6919,0.9772,2.5,5.6,3880.0,11514.7,25.73,55.1,165.7,8.6,10.8,0.8,16.05,24.92,0.57,8.87,0.54323885,0.486294049,0.026000000000000002
2014-11-16,389.5157,13.9966,60999.2504,425.0696,319.4392,175.7642,20.4661,13.9781,8.915,426.9963,361.184,28072.2057,30925.56,9.9612,411.7237,29.4849,392.2204,4.711,0.9776,2.6,5.65,3950.0,10242.8,25.17,53.7,163.1,8.6,11.1,0.8,15.16,27.07,0.57,11.91,0.373770763,0.44865452,0.028
2014-11-18,388.8357,14.0022,61007.7933,424.9688,318.3833,175.7304,20.4102,14.1714,8.9087,426.9876,362.0321,28704.5669,30299.577,9.8728,411.5372,29.4691,392.4424,4.7285,0.9789,2.3,5.67,3850.0,11465.0,26.01,55.7,172.6,10.8,11.2,1.2,13.91,22.6,0.59,8.69,0.484099593,0.462650204,0.0305
2014-11-19,387.5626,14.0043,61008.109,424.9447,318.0165,175.662,20.3096,13.9935,8.9201,427.0518,361.8264,28157.2502,30830.5397,10.4638,411.1618,29.5747,392.3622,4.7108,0.9782,2.5,5.73,3790.0,9780.8,25.82,55.8,171.9,9.6,12.1,1.1,15.71,20.22,0.56,4.51,1.017368694,0.384852384,0.028
2014-11-21,390.1372,13.9847,60995.1109,425.0125,317.2832,175.6737,20.5585,13.4419,8.9339,427.0395,361.5413,27481.9373,31521.6191,10.3379,411.4649,29.4762,392.7669,4.7359,0.9778,2.5,5.77,3770.0,10183.0,25.69,55.8,176.3,10.0,9.4,0.7,16.66,24.66,0.53,8.0,0.603543541,0.390426414,0.0315
2014-11-24,387.725,13.9792,61004.663,424.7905,317.8361,175.8183,20.6597,12.894,8.9352,426.9888,362.6306,28485.0947,30507.4738,10.5113,410.9525,29.5679,391.1444,4.6899,0.9771,2.5,5.63,3700.0,9406.5,25.82,54.3,172.4,9.4,9.2,0.7,16.13,25.14,0.55,9.01,0.518371706,0.383585014,0.028499999999999998
2014-11-27,411.9182,13.9738,61005.5379,424.9769,317.6361,176.0548,20.3548,13.9829,8.8901,427.026,361.0326,27224.746,31794.5364,10.6104,411.4479,30.0767,393.0018,4.4468,0.9804,2.4,5.9,3740.0,8895.2,25.15,54.5,183.6,9.4,9.0,0.7,16.7,25.31,0.54,8.61,0.540763017,0.396974082,0.0305
2014-11-30,411.2096,13.9738,60989.6785,424.7424,317.7928,176.0215,20.3548,14.4122,8.9017,426.974,361.6306,28184.9723,30827.054,10.833,411.178,29.4953,391.8527,4.6386,0.9732,2.5,5.8,3720.0,8636.3,25.49,55.5,174.2,12.9,7.3,0.8,14.99,22.82,0.55,7.83,0.537602816,0.417159362,0.0345
2014-12-02,387.01,13.952,61001.8503,424.8989,314.7626,175.9719,20.0,12.4329,8.8649,426.9376,362.3793,28338.016,30679.6987,10.8107,411.0228,29.2988,390.3622,4.7757,0.9818,2.3,5.75,3740.0,9286.5,25.84,53.8,172.9,10.6,9.4,0.9,15.29,24.53,0.53,9.24,0.474584911,0.400209228,0.0295
2014-12-05,387.0194,13.8956,61001.3165,425.0089,316.1489,176.0068,20.0,12.8904,8.9186,426.9779,362.811,29077.1798,29917.7279,10.6776,411.0332,29.3877,390.1461,4.7475,0.9794,2.5,5.8,3710.0,8669.6,25.55,52.1,165.0,11.8,9.9,0.8,16.88,24.66,0.52,7.78,0.592128497,0.408777201,0.0375
2014-12-07,388.3306,13.9727,61002.1797,424.8306,315.135,175.998,20.0,13.3825,8.8414,426.9724,362.6491,28532.2559,30466.6742,10.4924,411.2761,29.4852,390.8957,4.7272,0.9824,2.5,5.85,3960.0,8968.8,25.59,52.1,162.9,10.7,10.2,0.9,16.61,23.74,0.53,7.13,0.67060274,0.389001322,0.0315
2014-12-10,385.0801,13.9732,60992.3976,424.9166,315.783,176.2245,20.0,12.7925,8.839,427.9821,362.782,28126.4386,30890.78,10.4485,411.6516,29.5194,390.6726,4.6989,0.9839,2.7,5.69,3870.0,7861.0,25.01,48.0,149.1,11.2,10.1,0.8,14.33,19.32,0.48,4.99,0.777244634,0.356695234,0.0345
2014-12-11,385.1321,13.9717,60995.969,424.9494,316.7301,176.2297,20.0,12.8977,8.8306,427.9023,361.3235,27052.0825,31950.4317,10.6091,411.4392,29.4503,390.0884,4.7052,0.983,2.6,5.89,3790.0,8311.4,25.42,48.9,153.8,9.5,11.1,0.7,14.77,22.77,0.53,8.0,0.487273989,0.346777193,0.040999999999999995
2014-12-14,382.728,13.8548,60997.2556,424.757,315.6527,176.1989,20.0,12.4801,8.8116,427.963,361.7145,27477.1084,31533.0177,10.6883,411.2038,29.3797,389.9847,4.767,0.9886,2.6,5.7,4000.0,8764.6,25.5,49.1,154.2,9.5,11.3,0.7,16.22,23.4,0.51,7.18,0.653246056,0.344205737,0.0345
2014-12-16,384.6548,13.8111,61001.4585,424.9108,316.425,176.2027,20.0,14.5201,8.8201,427.6116,361.5753,28058.5356,30940.0457,10.6336,411.131,29.5436,390.2384,4.698,0.9813,1.8,6.1,4070.0,11818.7,26.46,54.4,184.6,7.9,9.1,0.6,17.6,23.53,0.49,5.93,0.918052936,0.371731327,0.0325
2014-12-18,387.6705,12.4793,60998.0748,424.8408,311.7238,176.1014,20.0,14.6317,8.8131,427.9141,360.7575,27983.085,31021.5151,10.4725,411.2285,30.0057,390.5542,4.6061,0.9684,2.3,5.85,4080.0,10439.2,26.03,52.0,171.4,8.0,10.1,0.6,13.62,22.65,0.51,9.03,0.46383743,0.347408012,0.032
2014-12-22,387.2736,13.3326,61057.7184,424.8474,310.481,176.0982,20.0,14.5629,8.8087,427.1248,360.471,26970.3056,32086.11,10.5288,410.7874,29.9022,390.9685,4.6444,0.9869,2.0,5.96,3870.0,11179.8,25.86,53.4,181.3,8.8,10.2,0.6,14.91,23.77,0.49,8.86,0.490625455,0.368878894,0.0365
2014-12-24,387.6001,13.973,60994.933,424.8675,311.7651,176.1457,20.0,15.0787,8.8204,426.9969,360.0778,26787.4409,32221.5438,9.9837,411.3195,29.7638,391.4205,4.6672,0.9841,1.8,5.97,3960.0,12232.1,26.54,54.3,185.3,8.5,10.5,0.6,17.22,25.25,0.54,8.03,0.662276229,0.379443371,0.0335
2014-12-29,389.242,13.0384,60999.034,424.9514,311.2764,176.1177,20.0,14.9426,8.8144,426.9561,360.2085,26871.6134,32109.1535,10.0161,411.109,29.8829,392.0493,4.6555,0.981,1.9,5.98,3830.0,10927.2,26.19,53.2,183.0,8.8,10.6,0.6,14.88,20.31,0.5,5.43,0.800631221,0.384773184,0.0315
2014-12-30,389.671,13.9714,61002.7809,424.6512,311.5543,176.1442,20.0,14.2137,8.8201,426.8973,361.4283,27851.4968,31142.9419,10.0144,411.0244,29.7148,391.4991,4.6998,0.937,1.8,6.08,3840.0,12023.2,26.36,55.6,190.6,8.2,10.7,0.6,16.09,24.86,0.52,8.77,0.543162666,0.383323201,0.034
2014-12-31,387.7951,13.9762,61002.1916,425.0288,310.8906,176.1334,20.0,15.5724,8.8119,426.9336,358.081,25366.7597,33637.7538,10.1165,411.0366,29.9313,390.8693,4.6293,0.9691,1.9,6.01,3820.0,11421.0,26.77,52.5,182.9,8.7,10.0,0.7,16.87,25.34,0.53,8.47,0.589289291,0.380488086,0.027500000000000004
2015-01-02,385.5664,13.225,60998.051,424.8356,309.7291,176.1725,20.0,13.6144,8.7954,426.9219,359.4649,26098.1769,32908.3265,10.0818,410.8332,29.753,390.8807,4.6904,0.977,1.8,6.03,4130.0,11862.4,26.23,54.3,190.6,8.9,10.5,0.7,15.22,22.57,0.54,7.35,0.659795153,0.380451862,0.03
2015-01-04,390.1669,13.8637,60997.4606,424.8067,312.8223,176.1523,20.0,14.7297,8.8107,426.9732,358.3847,25000.0574,33997.7684,10.1105,411.3643,29.8415,392.2765,4.6797,0.9751,1.9,5.99,3980.0,11230.0,26.5,51.8,188.9,8.5,10.1,0.7,17.84,25.52,0.46,7.68,0.719167717,0.368166636,0.034
2015-01-05,388.7093,14.0069,60992.5905,425.0404,312.4398,176.2326,20.0,14.8544,8.8136,426.9937,359.5827,26439.9618,32551.6846,9.8515,411.3304,29.9966,392.4968,4.6276,0.974,1.9,6.07,3800.0,11809.4,26.19,52.3,186.6,8.3,11.5,0.8,16.23,24.86,0.54,8.63,0.540135333,0.377091426,0.0315
2015-01-06,387.2701,13.9694,60992.8263,424.776,312.798,176.303,20.0,13.7259,8.8117,427.0226,361.9982,28630.404,30376.9503,9.959,410.93,29.6028,390.2783,4.7255,0.9716,2.0,5.95,3600.0,11373.8,26.07,52.3,170.9,8.3,10.8,0.9,15.93,23.14,0.52,7.21,0.590079541,0.369300899,0.0345
2015-01-07,385.2156,13.9745,60993.2593,424.5354,314.163,176.363,20.0,14.1205,8.7921,426.9411,360.7019,28609.2501,30393.8319,9.9077,410.9431,29.4829,390.0453,4.7576,0.9768,2.0,6.03,3890.0,11294.1,26.23,52.9,172.0,8.7,12.6,1.1,15.64,22.52,0.5,6.88,0.653777549,0.376742355,0.038
2015-01-09,386.3025,13.9799,61001.0171,424.889,314.4257,176.3807,20.0,12.891,8.7872,428.0229,360.8113,27482.5729,31526.8943,10.4858,410.9904,29.6329,391.0088,4.7386,0.9772,2.1,6.0,3710.0,10425.0,26.01,52.3,164.4,8.5,12.5,1.0,15.3,22.99,0.54,7.69,0.53384348,0.368587465,0.035500000000000004
2015-01-10,387.99,13.9746,60998.7892,424.9102,314.3336,176.3597,20.0,13.1181,8.786,427.9811,361.0435,27290.9261,31697.7172,10.5788,410.9868,29.6546,391.3712,4.7376,0.9769,2.2,5.94,3700.0,10426.3,25.64,52.8,165.4,8.8,12.5,1.1,17.15,23.31,0.53,6.16,0.744389897,0.356714235,0.0375
2015-01-11,388.5321,13.9737,61003.3372,424.7675,313.4515,176.3724,20.0,12.8252,8.787,427.9418,362.5526,28514.885,30478.0996,10.3727,411.2795,29.7971,391.6323,4.6818,0.9777,2.1,6.06,3650.0,10497.1,26.06,53.3,167.3,8.7,12.7,1.1,14.17,22.33,0.51,8.16,0.458810641,0.355145783,0.0315
2015-01-12,386.2345,13.9789,60999.1967,424.8243,313.3229,176.3938,20.0,13.5074,8.7772,427.8741,360.1521,26645.3062,32358.5616,10.4026,411.2997,29.9,392.1357,4.6605,0.9807,2.1,5.99,3700.0,10364.5,25.89,53.8,169.6,9.1,13.3,1.3,16.22,22.82,0.51,6.6,0.665751013,0.351425404,0.03
2015-01-13,387.2188,13.9746,61002.2839,424.9516,313.292,176.4429,20.0,14.7736,8.7735,427.959,360.5703,27192.3331,31810.5888,10.6389,410.9672,30.0468,392.0527,4.6345,0.9816,2.1,5.93,3660.0,10515.1,26.52,54.6,177.0,7.9,15.6,1.2,14.47,23.67,0.53,9.2,0.444023829,0.394088446,0.033
2015-01-14,387.7927,13.9735,60990.9983,424.9512,313.1299,176.4316,20.0,14.4452,8.786,428.0353,361.7832,28392.99,30626.0591,10.4195,411.0696,30.2114,392.3087,4.564,0.9793,2.1,5.97,3700.0,11044.5,26.21,56.0,179.0,9.2,17.0,1.5,15.66,22.66,0.52,7.0,0.631362012,0.404012498,0.028999999999999998
2015-01-15,388.2028,13.9766,61005.2742,424.8273,312.4182,176.3218,20.0,13.5158,8.8001,427.9442,363.1184,29135.0242,29865.4286,10.5431,410.9945,29.9536,392.2169,4.647,0.9766,2.1,6.06,3660.0,10554.0,26.19,56.5,183.2,9.5,16.6,1.2,16.8,24.83,0.53,8.03,0.580668274,0.404733568,0.034
2015-01-17,386.5459,13.9736,60995.7481,424.8412,312.9087,176.555,20.0,14.3487,8.7588,427.9029,361.2671,28549.37,30468.1067,10.4635,410.9256,29.6826,390.8701,4.7102,0.9794,2.0,6.05,3700.0,10970.6,26.76,56.3,182.2,10.4,16.0,1.5,15.13,24.01,0.58,8.88,0.488044022,0.330683015,0.0315
2015-01-19,388.5919,13.9698,60999.7551,424.9907,312.1883,176.5699,20.0,13.941,8.7243,427.9888,361.9071,28250.9118,30761.2271,10.3402,411.1426,29.802,391.2583,4.6877,0.9767,2.0,5.99,3650.0,11014.4,26.31,55.9,185.1,8.8,15.7,1.3,15.85,23.42,0.54,7.57,0.590588768,0.330173016,0.034
2015-01-20,386.7095,13.9756,60995.6034,425.0956,312.6569,176.5653,20.0,15.2279,8.682,427.9979,360.4403,27773.0993,31217.5053,10.4303,411.3577,30.0636,392.1234,4.6174,0.9793,2.1,5.97,3680.0,11123.2,25.95,55.0,182.5,9.6,16.0,1.5,17.34,24.81,0.54,7.47,0.648526211,0.415432619,0.038
2015-01-21,385.3809,13.9735,61004.9316,425.0159,313.4223,176.6406,20.0,15.43,8.6761,427.9927,361.4088,28991.1904,30022.2174,10.5303,410.8007,30.0322,392.104,4.6471,0.9759,2.1,6.02,3690.0,11092.2,26.24,55.8,187.4,8.9,15.3,1.3,16.28,23.84,0.52,7.56,0.612159341,0.419654128,0.034
2015-01-27,385.6914,13.9714,60995.6682,424.8176,313.2016,176.7689,20.0,12.7036,8.6546,428.0088,363.3183,29474.9047,29520.6792,10.3848,411.0312,29.7068,390.1635,4.6826,0.9776,2.2,5.92,3690.0,10926.2,25.79,58.6,189.0,8.0,15.7,1.0,14.66,23.47,0.52,8.81,0.477030084,0.416098881,0.035500000000000004
2015-02-03,387.9205,13.9762,61000.5264,424.8001,310.5648,176.5642,20.0,13.7827,8.6659,427.9326,360.9345,27191.4514,31810.3136,10.6035,411.1577,29.914,392.8446,4.6826,0.9787,2.1,6.01,3690.0,10685.6,26.38,52.8,179.5,9.9,10.8,1.0,14.08,22.47,0.47,8.39,0.469513808,0.416523648,0.028999999999999998
2015-02-10,387.2416,13.9835,61004.8277,425.8093,314.0298,176.4735,20.0,14.2492,8.6161,427.9511,360.2289,26096.9412,33021.8929,10.4397,411.2262,29.4644,393.9121,4.8972,0.9721,2.0,6.07,3690.0,11073.9,26.71,52.1,173.5,7.4,11.1,1.0,14.87,22.53,0.51,7.66,0.536561731,0.394155855,0.035
2015-02-12,388.4192,13.9714,60998.9369,425.9239,313.5756,176.4889,20.0,13.3818,8.6781,427.9731,361.4707,26805.763,32193.3172,10.3147,411.2875,29.0255,393.6684,4.9508,0.9705,2.1,6.01,3670.0,10181.1,26.27,50.4,170.7,7.6,8.7,0.9,15.6,24.82,0.48,9.22,0.457399935,0.403755134,0.035
2015-02-16,386.8571,13.981,61007.2349,425.931,312.413,176.5308,20.0,13.2617,8.6749,427.9931,361.5451,26247.4335,32737.4082,10.3626,411.2219,28.8931,394.0825,5.0274,0.9709,2.2,6.03,3630.0,9091.7,26.16,49.0,166.1,7.9,7.1,1.1,15.55,24.63,0.48,9.08,0.448278786,0.396439508,0.0395
2015-02-19,388.3458,13.9716,61003.2324,425.4988,313.0931,176.4945,20.0,13.9367,8.7601,428.0013,360.9371,26221.8553,32764.7969,10.5017,411.4389,29.0528,394.6234,4.9257,0.9761,2.0,6.06,3650.0,9993.2,26.29,51.7,167.7,7.3,7.7,1.0,14.35,23.76,0.5,9.41,0.405366449,0.403420468,0.0315
2015-02-26,388.4938,13.9638,64997.5965,424.7559,310.0621,177.0409,20.0,13.9813,8.7054,426.9139,363.2512,29634.1685,31376.4244,9.9274,410.8518,28.7478,393.809,4.9563,0.9731,1.4,6.19,3670.0,12899.3,27.09,56.5,191.0,8.1,7.9,0.8,17.41,25.51,0.48,8.1,0.615519986,0.434536608,0.0335
2015-02-28,384.6148,13.7009,64998.7312,424.8165,308.2279,176.9444,20.0,15.8055,8.7108,427.0351,361.2654,28814.3547,32182.6313,9.9394,410.9371,29.0159,394.3806,4.9381,0.9766,1.4,6.16,3700.0,13576.6,27.16,55.9,186.8,6.6,9.3,0.9,16.72,24.94,0.51,8.22,0.585877077,0.429843534,0.028999999999999998
2015-03-03,385.9712,13.9662,65004.6036,424.9176,311.1222,176.8895,20.0,16.1623,8.7139,427.2667,360.5342,27861.1444,33150.0489,10.0783,411.143,29.1683,395.2317,4.8466,0.9673,1.6,6.14,3600.0,12133.9,26.84,54.0,185.7,10.3,9.2,1.0,16.52,23.41,0.51,6.89,0.662060784,0.427595736,0.031
2015-03-09,386.5771,13.8574,64998.7244,424.9269,309.976,177.0837,20.0,14.4434,8.7116,427.8557,363.5403,29543.1879,31451.4963,9.7191,411.223,28.8071,393.6379,4.9419,0.9714,1.8,6.12,3800.0,11864.9,26.91,52.2,173.4,11.9,9.4,1.0,16.08,21.91,0.49,5.83,0.784493401,0.39634074,0.03
2015-03-16,388.752,13.9752,65006.1067,425.8922,309.7503,177.1826,20.0,14.8264,8.6941,427.9394,363.6623,29336.7831,31678.0419,9.8697,411.0248,29.3568,394.2233,4.7812,0.9698,1.9,6.1,3900.0,10315.1,26.45,52.0,177.1,15.6,9.6,1.2,15.87,22.07,0.39,6.2,0.742531044,0.446983683,0.028999999999999998
2015-03-18,386.5018,13.9734,65000.0743,426.0118,310.9232,177.3195,20.0,15.1412,8.738,428.0478,361.3196,26998.3122,34006.1941,9.7632,411.0525,29.0452,393.8246,4.8534,0.966,1.9,6.1,4020.0,10658.5,26.9,53.6,185.9,10.2,8.9,1.1,16.15,24.52,0.47,8.37,0.599935706,0.498574361,0.029
2015-03-24,374.5403,13.9689,64724.2452,424.4165,310.664,176.2211,20.0,12.6113,8.8389,426.1916,363.2786,29811.1216,31198.8996,9.0048,410.3585,28.1772,391.8495,5.0867,0.9753,2.2,6.04,3970.0,8695.7,25.84,50.6,175.6,10.0,8.5,0.9,13.64,23.09,0.49,9.45,0.417860505,0.511844798,0.0295
2015-03-26,344.2421,13.9754,64005.7393,418.9237,310.7443,176.9107,20.0,8.1459,8.7686,421.0446,367.5626,35547.3108,25450.6347,4.2707,410.8743,25.6791,389.4987,5.7393,0.973,2.5,5.98,3980.0,6900.3,25.29,53.8,180.2,8.1,9.1,1.0,12.98,22.24,0.45,9.26,0.409033367,0.63950549,0.033
2015-04-01,390.4003,14.5206,65996.8088,425.9591,314.5404,177.1426,20.0,14.7151,8.7597,427.9439,364.4657,30160.9931,30842.8037,9.8104,411.4601,28.7872,394.1064,4.8527,0.9637,2.5,5.89,3670.0,7409.4,25.47,51.9,170.5,11.4,9.3,1.2,14.68,22.3,0.48,7.62,0.516742968,0.568984234,0.033
2015-04-03,404.421,14.9732,66001.6735,426.0272,316.0636,177.2087,20.0,13.64,8.7592,428.0446,365.6904,30965.4506,30037.2297,9.7835,411.1795,28.6633,394.2912,4.8366,0.9574,2.4,5.95,3680.0,7808.5,25.24,55.0,183.6,7.8,12.0,1.0,14.28,22.19,0.45,7.91,0.493359542,0.624887299,0.0385
2015-04-06,405.0919,14.9724,65995.5861,425.7793,316.0244,177.2935,20.0,13.4881,8.7293,427.9599,362.9773,28346.9546,32654.5802,9.7586,411.2385,28.6294,394.1697,4.8567,0.9649,2.4,6.01,3670.0,8153.4,25.56,52.6,171.9,9.4,13.7,0.9,14.75,22.06,0.48,7.31,0.534800301,0.488099673,0.035500000000000004
2015-04-09,399.0059,14.9768,65997.3083,425.9379,319.1748,177.3588,20.0,14.1249,8.7234,428.0268,364.1272,29394.0263,31602.1162,9.6648,411.4663,28.6453,395.3901,4.8408,0.9645,2.4,5.76,3750.0,8962.0,25.86,51.9,171.6,8.5,12.0,0.8,14.76,22.06,0.51,7.3,0.576761086,0.554661334,0.052500000000000005
2015-04-16,354.0996,14.9734,66003.4325,425.9436,321.596,177.4925,20.0,10.4878,8.7192,427.9241,369.1968,32064.028,28932.0801,9.6074,410.9524,28.3046,393.3539,4.9195,0.9593,2.5,5.87,3760.0,8621.4,25.57,51.8,170.2,9.2,14.6,0.8,16.28,26.87,0.56,10.59,0.425178979,0.479931729,0.0555
2015-04-20,355.4262,14.9714,66004.6413,425.979,321.7881,176.9373,20.0,11.6961,8.7836,428.0158,368.6051,31516.4318,29479.8746,9.5794,411.583,29.1135,395.3714,4.6889,0.9472,2.5,5.83,3450.0,8275.6,25.67,51.9,175.3,8.1,12.2,0.7,14.26,22.31,0.58,8.05,0.459685286,0.461152238,0.0405
2015-04-22,353.9807,14.976,65999.1931,425.8368,322.7731,176.9496,20.0,11.8691,8.7758,427.9008,367.8016,31304.2035,29694.3832,10.0206,410.9582,29.0478,394.3056,4.714,0.9541,2.5,5.97,3640.0,8061.2,25.72,50.1,167.1,9.0,8.6,0.4,15.05,22.15,0.53,7.1,0.555216627,0.447465661,0.0405
2015-04-29,357.4049,14.9744,66000.7566,425.9388,321.0156,176.955,20.0,10.625,8.799,427.9542,368.0913,30607.5005,30393.3857,9.9957,410.6359,29.165,393.0522,4.6556,0.9507,2.5,5.9,3670.0,8143.7,25.32,50.7,171.5,8.2,9.3,0.2,15.0,21.43,0.58,6.43,0.620706727,0.437008119,0.0415
2015-05-05,366.3989,14.9722,65999.4366,426.0152,318.8213,177.0726,20.0,12.415,8.7791,428.0102,366.8685,29724.357,31277.9187,10.1272,411.2249,29.4806,394.0238,4.4996,0.9536,2.4,6.01,3690.0,7360.4,25.15,51.0,177.4,8.1,10.2,0.4,14.21,20.62,0.55,6.41,0.586314138,0.416496843,0.027500000000000004
2015-05-06,364.332,14.9745,66004.927,425.8959,318.0802,177.0646,20.0,12.1823,8.7837,427.9865,367.9372,30593.2704,30407.1469,10.231,411.1415,29.5402,394.3801,4.4777,0.9535,2.4,6.06,3840.0,7685.6,25.61,50.9,177.4,8.5,9.8,0.6,14.7,24.78,0.51,10.08,0.405260543,0.43050203,0.0265
2016-06-17,311.6096,12.9771,69000.1361,427.3309,321.4942,178.4911,30.0,9.4291,8.168,429.4023,373.7223,32338.7389,33660.1411,11.986,408.6531,27.6969,389.3011,4.5156,0.9584,3.3,5.64,3600.0,4374.3,23.55,50.1,161.8,18.6,8.0,1.4,11.77,19.64,0.47,7.87,0.370883833,0.626346215,0.03
