Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.PV,612AI106A.PV,612AI106B.PV,612TC170A.PV,612TI170G.PV,612AI108A.PV,612AI108B.PV,612PC148A.PV,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FI109.PV,612FI740.PV,612PC159.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.PV,612AI206A.PV,612AI206B.PV,612TC270A.PV,612TI270G.PV,612AI208A.PV,612AI208B.PV,612PC248A.PV,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2017-04-27,287.2332,12.9985,210.5009,269.1799,296.938,71398.5613,349.0027,424.2664,423.5335,315.0265,179.3565,11.6965,15.3256,7.8377,391.546,389.6967,425.425,369.5132,30962.4277,37435.8425,169.8122,8.979,99.6027,764.9625,409.017,413.9454,331.6389,743.6704,26.6112,143.6181,1.8212,386.5525,6.5002,56716.3927,0.9736,143125.8899,204.316983,59.44326189,163.0080172,30.00753403,1416.568006,1355.282547,964.1813156,1150.846616,185.3479,0,11.4388,0,198.0898,387.5239,270.3963,72999.003,346.9636,416.667,423.6147,315.2065,179.9729,10.4628,9.8168,9.2701,397.4107,395.1609,425.5429,355.7119,32073.5737,35272.317,170.2691,8.6376,175.9091,829.6457,409.0135,416.5026,215.1084,865.4188,26.6606,230.8862,67.0911,386.5525,4.5,194.8743,0.963,143863.3236,2.5,1.0553,5.93,3570,453,525,546,575,600,628,658,694,6803,126.8,25.14,52.2,196.7,11.2,12.8,0.8,15.39,23.51,0.48,11.49,21.1,37.59,29.82,5,78.4,,8.12,0.512897072,0.804120134,0.044,0.041
2017-04-28,305.7962,13.0013,199.4745,264.761,292.0284,70999.0174,349.0067,425.1075,424.4828,311.5988,179.4387,11.6584,14.1618,7.6893,391.8734,390.4563,426.5673,369.1714,30341.5468,37659.2664,169.977,7.937,99.9311,768.7734,410.0231,414.6741,341.3629,752.0446,26.0909,130.7403,1.9801,385.9843,6.4997,54578.9935,0.9688,142232.9319,194.0386305,59.11130895,163.0083166,30.00753403,1424.506932,1355.285512,969.7968986,1164.871151,171.3453,0,11.3001,0,186.6065,325.2369,267.3412,72999.5954,346.967,421.096,424.3315,311.976,180.1798,10.4286,11.005,9.2647,395.6424,393.3478,426.4153,350.7756,29876.2219,37623.7779,170.4631,7.4272,179.2131,837.5119,410.0161,416.6082,217.7843,873.3997,26.1421,232.5043,67.1138,385.9843,4.5,194.98,0.962,143139.8623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.056
2017-04-29,304.8076,12.9997,199.356,264.7002,289.7417,71267.7425,349.0034,430.0982,424.8099,310.5023,179.5353,11.6582,13.7246,7.5598,393.4245,391.5186,427.2906,370.6655,31181.6073,36816.4919,170.128,8.525,100.7318,728.1544,410.0179,415.0373,343.7511,738.842,26.2329,129.3384,0,387.1355,5.5173,55025.3949,0.968,142951.4083,193.8717901,59.26426185,163.0083861,30.00753403,1423.670441,1365.055642,960.4180277,1161.856927,171.9998,0,11.3015,0,187.6194,296.1883,267.2075,73001.5239,346.9649,428.4794,425.0225,311.3389,180.2755,10.4285,11.7663,9.2525,395.9492,393.6831,427.1794,355.3818,32974.7644,34524.6564,170.6314,8.0859,186.1363,840.2499,410.027,417.241,221.0863,876.7876,26.2918,233.5888,67.7906,387.1355,4.5,195.0799,0.96,143811.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.052
2017-04-30,305.4645,12.9994,198.4136,264.6571,289.3071,71997.8783,349.0055,426.8806,424.9994,309.9671,179.7541,12.9509,13.8536,7.4315,392.8934,390.638,428.0112,371.5273,33251.3911,34750.157,170.3242,8.7087,100.9617,726.0959,410.0138,415.1932,339.2624,722.3752,26.2531,128.367,0,387.9166,5.0003,55364.1558,0.9674,144233.161,192.9781292,59.11449068,163.0117621,31.96527956,1427.880135,1375.052188,963.4178556,1162.396957,172.3424,0,11.3013,0,188.2533,289.7734,267.2362,73002.8631,346.9632,426.7557,424.9688,310.518,180.4169,10.4077,11.045,9.2288,396.4106,394.3323,428.0205,356.5256,33531.2415,33963.2004,170.7949,8.4413,185.7494,840.0344,410.0237,417.7715,219.1487,876.5944,26.3161,234.3704,67.5881,387.9166,4.5,195.226,0.961,144160.2008,1.7,1.0612,5.98,4000,478,536,555,581,606,632,662,697,11661.8,158.9,26.2,53.9,202.1,11.2,12.8,0.9,15.53,24.57,,,,,,4.9,81,,9.04,0.545933182,0.740574153,0.045,0.053
2017-05-01,304.7678,13.0003,199.0542,264.8026,288.6608,71997.9709,349.003,421.7315,424.7893,308.6141,179.6909,13.691,12.7747,7.4077,394.4278,391.0511,427.9478,370.5758,31228.5199,36777.0497,170.2327,8.8227,101.9995,713.5961,410.0082,415.3364,326.7793,742.3736,26.2603,129.3908,0,387.8319,4.9998,56041.4151,0.9707,143841.2379,193.600493,58.87825615,163.0079501,33.00753784,1421.233437,1370.930274,959.4564898,1166.191802,172.5655,0,11.2999,0,188.7084,286.6544,267.497,73001.6929,346.9645,423.2509,425.0107,310.0061,180.5063,10.3997,10.7177,9.2127,396.4947,394.3549,427.9735,354.4019,31786.9854,36189.9989,170.873,8.3665,186.2481,840.0356,410.0222,417.7769,211.163,875.5888,26.3156,234.0071,67.653,387.8319,4.5,195.3288,0.963,144507.1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.055
2017-05-02,303.3896,12.9998,199.107,265.0913,288.8722,72005.027,349.0015,424.7113,424.9482,309.2389,179.83,13.6911,12.5641,7.337,394.9132,391.4628,427.9509,369.937,30035.7783,37961.0813,170.3099,8.5081,102.2895,700.1038,410.0052,415.6688,324.7883,743.0424,26.3744,145.1809,0,387.9849,4.9998,55699.7546,0.9729,144021.7725,193.6258219,58.73184382,163.0086422,33.00753784,1433.114972,1374.465103,964.1988845,1169.49823,172.3214,0,11.3009,0,188.4292,294.756,267.7386,73000.4146,346.9621,426.5804,425.0152,311.0087,180.5518,10.3999,13.7903,9.2039,394.4296,391.5499,427.9481,354.6136,33759.8196,34242.532,170.8767,8.3491,180.5073,831.3805,409.9885,417.7151,199.0859,866.7192,26.4545,232.9993,67.6595,387.9849,4.5,195.393,0.967,144997.5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.048
2017-05-03,306.9336,12.9994,198.8251,265.1424,290.3507,71998.26,349.0048,426.1065,424.935,310.7419,179.8755,13.6993,14.7931,7.3514,393.1221,389.2998,427.8884,368.269,30064.9817,37939.2437,170.3776,8.5643,102.8651,698.7943,410.0094,415.7315,329.705,745.5205,26.4234,140.7528,0,388.0451,5.0002,56583.8251,0.9732,144089.8936,193.3970914,58.94833398,163.0069784,33.00753784,1440.643096,1379.732469,965.6534382,1166.446255,172.8073,0,11.2999,0,188.3492,302.2861,267.8028,72999.6853,346.9626,431.9569,425.0046,312.3108,180.6556,10.4061,13.2967,9.1865,394.7504,392.2811,427.9883,355.618,34132.5873,33868.0772,171.0072,8.3642,184.381,838.1454,409.9948,417.695,206.5615,872.397,26.4753,233.4733,68.1341,388.0451,4.5,195.4788,0.966,145292.1935,1.9,1.0598,5.97,3890,467,532,552,578,602,627,656,690,10154.7,152.7,26.22,54.2,198.6,9.8,10.2,0.6,15.61,24.64,0.5,11.52,29.79,37.69,21,5.2,79.5,,9.03,0.532191618,0.837007532,0.044,0.041
2017-05-04,305.9611,13.0006,198.3116,265.0747,291.4759,72002.5318,349.0017,424.8224,424.9476,311.4996,179.9623,13.6995,14.7817,7.3108,392.736,388.9577,427.9964,368.7415,31041.7142,36958.0796,170.4438,8.4709,102.431,700.4911,410.0088,415.5881,329.0793,750.1473,26.2708,135.6639,0,388.1315,5.0004,55848.2992,0.9705,144175.8513,192.8729521,58.82806949,163.0077453,33.00753784,1451.548369,1377.663716,972.0863781,1172.232157,172.5956,0,11.3008,0,188.5215,303.2951,267.7747,73002.1601,346.9653,429.8634,424.854,311.9204,180.6219,10.4062,11.0019,9.1906,396.054,394.1682,428.0167,354.8649,32249.1529,35746.747,170.9853,8.4261,185.7369,841.3882,409.9613,417.7479,208.5813,876.366,26.3262,233.8343,67.9684,388.1315,4.5,195.4528,0.962,144350.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,0.046
2017-05-05,305.226,13.0006,198.343,264.9562,291.1355,72000.8784,349.003,419.8811,424.8498,310.5393,180.0082,13.8169,13.4402,7.8504,393.1752,389.7712,427.99,369.9371,32168.8536,35826.7264,170.4413,8.5281,103.0262,709.8801,409.9958,415.5885,331.1266,756.0557,26.1996,132.323,0,387.6623,4.9999,56024.053,0.9711,144161.851,192.9244789,58.57352311,163.0088215,33.18114895,1451.048482,1377.575732,975.7846208,1169.080752,172.4126,0,11.0417,0,188.5357,307.4258,267.7229,73001.5619,346.9578,425.8229,424.7608,311.8894,180.7136,10.3979,10.5184,9.1685,396.3264,394.5455,427.9411,355.2311,32477.5108,35525.0457,171.0216,8.3189,182.6786,845.3895,409.994,417.7283,209.666,876.7934,26.2491,231.6986,67.9403,387.6623,4.5,195.563,0.961,144429.8868,1.6,1.0622,6.06,3860,467,535,555,580,604,629,657,690,11703.5,158.6,26.74,57,207.6,12.3,11.4,1,16.38,24.73,0.5,11.3,27.5,35.99,23.19,4.8,80.6,,8.35,0.615963262,0.77853043,0.055,0.048
2017-05-06,306.349,12.9996,198.9171,265.0204,290.0403,72001.0578,349.0033,424.0169,424.9963,310.2489,179.9116,13.6882,14.162,8.4911,391.9,388.3174,427.9276,367.3861,29857.078,38147.3479,170.4031,8.5471,102.055,716.6908,410.0018,415.1954,330.7489,756.0646,26.3594,134.7793,0,386.8482,5.0003,56774.3387,0.9713,143949.4482,193.4523059,58.91140237,163.0083468,33.00753784,1448.44905,1375.161051,963.4169441,1167.106375,172.6702,0,10.7486,0,188.9369,290.4244,267.6663,73003.7448,346.9653,424.8029,424.9679,310.4156,180.7816,10.3976,11.9547,9.1523,395.3489,393.9641,427.9062,357.9627,35658.7323,32338.2334,171.1001,8.1504,181.3358,842.6275,409.9963,417.3754,216.7222,877.9684,26.4112,230.5388,68.0305,386.8482,4.5,195.6138,0.962,145045.2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.043
2017-05-07,305.3496,13.0003,198.75,265.0764,289.4268,72002.1302,349.0026,425.6212,424.8112,309.8596,179.9455,13.6878,13.468,8.4951,392.0852,388.8835,428.0402,368.5212,30796.3504,37202.7549,170.4768,8.6462,101.7822,718.2201,410.0026,415.1461,335.6848,749.1747,26.2938,128.4419,0,387.4816,5.0001,56581.846,0.972,144129.4352,193.3109278,59.26810114,163.0084978,33.00753784,1447.930231,1373.833945,959.1717955,1165.495037,171.9017,0,10.7496,0,188.672,299.2546,267.8146,72998.475,346.9603,427.2601,424.978,311.5561,180.8706,10.3973,13.5146,9.139,394.2621,392.3995,427.9734,356.0774,34857.3521,33144.9837,171.2204,8.2262,184.8826,843.469,409.9944,417.3575,217.2714,877.8516,26.3524,231.2286,68.8881,387.4816,4.5,195.6798,0.962,145235.9994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.042
2017-05-08,306.3851,13.0003,198.9055,265.2926,290.5634,72493.8175,349.0057,420.0535,425.4518,310.0567,180.0699,13.6891,13.4155,8.492,392.8286,389.3866,428.0653,368.3953,30200.2284,37803.7872,170.6126,8.6762,102.3586,706.7041,410.0041,415.2111,338.4825,732.5619,26.3122,126.9462,0,387.9422,4.7759,56946.6221,0.9689,144764.0246,193.4146459,59.39885433,163.0080657,33.00753784,1466.127205,1379.454341,968.2529972,1171.417353,172.6575,0,10.7487,0,188.9167,296.2381,267.9547,73002.347,346.9727,418.9366,425.2393,310.6591,180.632,10.3983,11.5247,9.179,396.1023,394.6576,428.0216,355.2192,33092.3103,34903.8347,171.0258,8.429,189.6574,847.1579,409.9972,417.593,217.7109,881.5674,26.3696,232.215,68.5565,387.9422,4.5,195.4441,0.961,144400.556,1.7,1.0617,6.11,3800,463,535,554,580,604,629,657,689,11508.2,159.5,26.05,57,210.1,9.7,10.5,0.8,16.56,24.55,0.5,12.54,29.77,37.19,20.5,4.1,80.4,,7.99,0.621952182,0.733080506,0.036,0.04
2017-05-09,305.6628,13.0008,199.8321,265.0959,289.4031,72997.1209,349.0029,415.8305,425.7695,308.5147,180.1499,13.6932,13.6749,8.4742,393.5911,389.8647,427.9922,370.3246,32623.0631,35384.8403,170.5555,8.4473,103.0371,709.0847,410.0011,415.5112,318.2282,735.327,26.4118,142.5146,0,388.0281,4.4994,57547.4161,0.9688,145085.1826,194.3371124,58.58992654,163.0081727,33.00753784,1474.014337,1383.809028,958.5420793,1165.237264,173.3192,0,10.7491,0,188.4498,291.4075,268.1841,73001.619,346.9655,418.5884,425.954,310.0896,180.8077,10.4014,10.8518,9.1489,396.9436,394.9503,428.0261,352.985,31666.0251,36333.1202,171.0864,8.049,178.5136,834.8052,409.9931,417.7566,196.7974,868.5345,26.4507,227.6798,68.2974,388.0281,4.5,195.6823,0.958,144488.6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.05
2017-05-10,305.0245,13,198.9316,265.0244,289.5705,73002.6171,349.0048,417.0292,425.9834,308.9061,180.1738,13.6914,14.7184,8.4694,392.57,388.4677,428.4158,368.7138,31562.4731,36997.0536,170.641,8.8704,102.8886,720.3105,410.0079,415.5601,325.1954,744.4809,26.4691,128.0934,0,387.7664,4.5001,57936.2643,0.9675,145554.8051,193.3727268,58.45458106,163.0026083,33.00753784,1481.361389,1375.148096,966.9544859,1171.401776,172.519,0,10.7494,0,188.4661,291.0461,268.0099,73002.3816,346.9625,415.678,425.7551,309.5904,180.8598,10.4001,10.8035,9.1341,397.2109,395.4203,428.536,355.2349,33125.0147,34869.4472,171.1788,8.3583,178.2505,837.9147,409.997,417.9591,208.0776,874.1892,26.5038,225.6986,67.6968,387.7664,4.5,195.7124,0.958,144771.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.044
2017-05-11,305.713,12.9993,198.3246,265.2618,290.7568,73453.8858,349.0037,413.5649,426.457,309.4647,180.3206,13.6898,15.8337,8.4634,392.3655,387.8472,428.9467,367.9738,31275.992,37720.3076,170.8711,9.2329,103.4254,706.1438,410.0023,415.8295,334.9021,732.9462,26.61,126.4718,0,388.4206,4.5,58030.7089,0.9668,146381.7866,192.845011,59.02853274,163.0091722,33.00753784,1499.362399,1363.893351,966.6912477,1186.998952,172.6169,0,10.7502,0,188.2825,258.588,268.2292,73454.5334,346.9646,417.2318,426.3732,307.7278,180.7682,10.3989,10.6371,9.148,398.3348,396.8454,429.0533,355.7887,32399.9789,35594.7669,171.1745,8.7647,183.0689,841.079,409.9947,418.408,216.5563,878.3736,26.6546,225.7346,68.2415,388.4206,4.5,195.6066,0.96,144747.3596,1.7,1.0619,6.09,4020,483,536,555,580,604,629,656,689,12021.8,159.3,26.42,56.6,205.4,11,9.4,0.7,16.6,24.65,0.52,10.42,24.29,36.79,28.5,4,80.6,,8.05,0.659721765,0.731379354,0.04,0.04
2017-05-12,298.379,13.0004,200.375,265.2364,288.9615,74001.9031,349.0019,416.7291,426.7273,308.4786,180.3984,13.7025,14.9818,8.4424,393.8583,389.2726,428.9503,370.6902,33370.9936,35624.3263,170.8371,9.3072,103.8599,703.4554,410.0015,416.0416,324.5696,737.3532,26.8754,117.3024,0.0004,388.2596,4.4998,58473.9004,0.9662,146606.8197,194.8526913,58.68417942,163.0075683,33.00753784,1470.439928,1368.71778,1000.612836,1172.462832,174.6537,0,10.6661,0,189.4995,263.0112,268.3934,74001.8337,346.9679,428.8881,426.9834,309.4481,180.8872,10.4085,12.1068,9.122,397.8601,395.5481,428.9223,353.2091,31171.9757,36824.3153,171.1892,8.7205,182.6426,835.1722,409.9981,418.5194,205.7419,871.2906,26.9307,223.2232,68.1106,388.2596,4.5,195.7435,0.957,144708.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.039
2017-05-13,294.5508,12.9999,201.0155,264.9939,289.5538,73998.4371,349.0023,410.8867,426.6141,307.9268,180.2982,13.7109,14.1913,8.4609,394.6623,389.8964,428.9518,372.0273,34150.95,34857.0999,170.822,9.4535,103.3917,710.7679,409.9994,416.0793,327.528,739.3868,26.9104,107.9735,0,387.9379,4.5001,57958.269,0.9647,146175.2228,195.53225,58.57955366,163.0088684,33.00753784,1464.445095,1373.425925,992.1811111,1177.429049,176.9481,0,10.5997,0,191.5366,292.4977,268.1227,73999.9688,346.9593,423.9012,426.8883,310.4085,180.9055,10.4149,12.3634,9.1167,397.8366,395.4559,428.9152,352.5784,30608.1742,37390.6551,171.2422,8.9837,183.9878,835.4032,409.9915,418.649,214.033,874.6144,26.9719,220.8644,67.4964,387.9379,4.5,195.7445,0.955,144562.1871,1.6,1.062,6.14,4110,482,535,554,579,602,627,654,686,11861.7,165.8,26.38,55.9,203.8,10.9,8.7,1,16.37,24.74,,,,,,3.9,80.1,,8.37,0.630759533,0.73284499,0.037,0.037
2017-05-14,294.113,13,201.2784,265.0658,289.1151,73999.3259,349.0049,419.7914,426.9265,308.9324,180.2449,14.1731,15.2122,8.4628,393.4365,388.0822,429.0062,368.7536,31150.9492,37850.1127,170.7187,9.4924,103.82,716.9183,410.0054,415.898,327.1549,744.049,26.9381,110.9375,0,387.6984,4.5002,58279.0521,0.9665,145856.6646,195.7696725,58.5308925,162.9476637,33.62495898,1471.708233,1373.4259,983.471854,1175.748104,176.0371,0,10.6009,0,191.6595,273.4901,267.9076,74000.287,346.9635,430.9807,426.9391,310.1554,180.9904,10.4152,11.2061,9.0988,398.1591,395.799,428.9684,354.7138,31901.3208,36099.4736,171.2955,8.5957,179.8113,836.6569,409.9967,418.2538,214.547,872.4618,26.9699,218.02,66.9579,387.6984,4.5,195.8348,0.958,144816.2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.045
2017-05-15,293.5253,13.0003,201.6181,265.0624,289.8319,74000.4974,349.0039,421.876,426.9572,309.7291,180.3933,13.7033,15.2096,8.4252,393.4201,388.3742,428.9854,369.4266,31911.949,37087.3029,170.8742,9.4015,103.6591,719.2244,410.0025,415.9544,328.6556,745.6482,27.0613,106.066,0,388.1374,4.5001,57909.9846,0.9668,145944.2171,196.0691388,58.51532909,163.0091712,33.00753784,1483.192302,1373.097465,988.7212674,1171.250314,176.1392,0,10.5996,0,191.9343,289.8281,268.0064,73997.2042,346.9659,430.2006,426.9498,311.2496,180.7967,10.4091,13.9242,9.1309,396.6191,393.5311,428.9132,352.071,31169.377,36836.9703,171.0912,8.8226,181.141,833.6041,409.9944,418.4844,213.5837,871.2369,27.123,219.0603,66.415,388.1374,4.5,195.6542,0.958,144106.8763,1.4,1.0638,6.07,3750,468,529,549,576,600,625,655,689,12764.2,166.9,26.76,57.2,212.5,11,9.8,1.1,15.45,23.19,0.51,11.7,22.43,31.4,34.47,3.7,78.6,,7.74,0.614204603,0.762285275,0.04,0.046
2017-05-16,294.236,12.9997,201.5839,264.9836,289.9659,73998.8422,349.0009,415.2815,426.8047,308.9141,180.4141,13.703,14.8256,8.4532,393.9756,388.9846,428.993,371.0085,33548.9332,35451.0563,170.9285,9.4393,103.5616,711.3464,410.0019,415.9636,332.3182,746.5171,26.9634,110.4298,0,388.2736,4.5,58191.7889,0.9664,146230.6857,196.0123082,58.61580283,163.0078546,33.00753784,1480.855812,1374.025089,990.5736045,1177.461119,176.2874,0,10.5997,0,192.0482,292.4808,268.0525,74003.2844,346.9629,431.767,426.9761,311.8272,180.7667,10.4089,13.2441,9.1411,397.0717,394.1578,428.9813,351.922,30698.4756,37299.2796,171.0921,8.8128,183.3125,838.1354,409.9961,418.4944,216.2895,874.5207,27.0159,220.665,66.9571,388.2736,4.5,195.612,0.955,144027.7931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.047
2017-05-17,293.6925,12.9999,201.4118,265.0342,289.7701,73998.7704,349.0055,419.2576,426.9831,309.2668,180.4932,13.7046,14.3787,8.5368,394.3821,389.203,429.029,370.2252,32744.4932,36255.2638,170.9863,9.4497,104.06,706.1342,410.0032,416.0397,332.0839,750.0706,26.9316,107.8,0,388.9816,4.4996,58068.1474,0.9649,146448.5615,195.8606969,58.79314143,163.008624,33.00753784,1491.665928,1380.296934,998.6347981,1182.926865,175.8245,0,10.6003,0,191.8075,270.5747,267.9942,73998.516,346.9642,427.6251,426.8902,309.8084,180.8278,10.4101,11.785,9.1286,398.3336,395.8261,428.9752,354.2928,31796.0753,36207.6537,171.2003,8.9987,185.4596,839.6625,409.991,418.7755,216.8164,875.7289,26.9924,221.6161,67.1821,388.9816,4.5,195.6929,0.956,144481.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.043
2017-05-18,294.1423,12.9992,201.33,265.3702,290.5161,73999.051,349.0027,418.4544,426.994,309.7892,180.4188,13.704,16.7198,8.5662,392.8744,387.0813,428.7828,367.8514,31905.5188,37094.0014,170.9416,9.5855,105.2995,696.702,410.0034,416.0016,334.7489,744.095,27.0904,108.277,0,389.1578,4.4999,58801.0953,0.9651,146376.7007,195.6876154,58.99634458,163.0059558,33.00753784,1501.906092,1357.357258,1001.733695,1194.669379,175.6308,0,10.601,0,191.4504,260.2795,268.3179,73997.6905,346.9618,434.7985,426.9585,310.3631,180.931,10.4096,12.1568,9.0433,397.951,395.442,429.0345,354.7207,32357.7198,35639.859,171.3217,8.9316,188.6488,842.0827,409.9956,418.6663,216.4753,877.4411,27.1295,222.604,67.3417,389.1578,4.5,195.7821,0.956,144924.3725,1.4,1.0639,6.15,4050,486,537,555,581,605,630,659,693,13784.6,178.5,26.79,57.7,211,10.5,9.5,0.8,18.28,24.27,0.49,14.96,18.24,42.38,24.41,4.1,80.7,,5.99,1.00021234,0.726882636,0.058,0.04
2017-05-19,295.4637,13.0004,201.6126,265.2512,290.192,73999.1532,349.0036,413.925,426.9278,308.7452,180.3688,13.704,15.5502,8.5646,393.6463,388.0761,428.9382,368.7076,31971.9051,37028.8673,170.9653,9.5983,105.3351,690.3991,410.0035,415.9198,342.2792,726.2082,27.0518,107.8627,0,388.5159,4.4998,58406.7922,0.9644,146121.7388,195.7463273,59.04244345,163.0077358,33.00753784,1492.292264,1349.359649,1015.180263,1206.725492,175.6318,0,10.6,0,191.6337,261.7249,267.9847,73995.7133,346.9627,428.6054,426.8115,309.2553,180.9404,10.4096,11.2505,8.916,398.4101,396.6528,428.9058,355.3401,32287.3071,35725.1611,171.3797,8.7975,193.7443,847.2423,410.0242,418.2971,219.2157,883.0819,27.0977,222.5934,67.3812,388.5159,4.5,195.77,0.956,144851.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.037
2017-05-20,295.0117,12.999,201.8727,264.9685,288.1,73996.4417,349.0043,411.9958,426.906,306.7828,180.3648,13.7042,14.2124,8.5704,394.7988,389.4305,428.9642,369.7999,31954.7168,37045.5991,170.9447,9.6455,104.6924,693.6223,410.0036,416.0948,335.5534,728.5523,27.1489,106.5242,0,388.3361,4.5001,58083.1345,0.9662,145647.6807,196.0053208,58.84337344,163.0077897,33.00753784,1462.119378,1350.672097,1033.180472,1198.998276,175.4467,0,10.601,0,191.6771,257.7774,267.8035,73997.0768,346.9622,432.1576,427.0006,309.3843,181.028,10.4098,14.8716,8.8592,396.2153,393.6485,428.8142,354.4075,33490.8227,34514.8896,171.4399,8.9166,193.4105,842.5622,410.0176,418.3776,216.0112,879.39,27.2243,220.9708,67.8656,388.3361,4.5,195.859,0.958,145211.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.042
2017-05-21,294.3014,13,201.8554,265.3979,287.8042,73998.6685,349.0055,421.8513,426.9447,308.0518,180.4602,13.7041,13.3235,8.4446,395.5519,390.1982,428.9803,369.402,30333.7448,38664.1522,170.9836,9.5667,104.0492,701.5009,410.0021,416.1407,331.3085,734.3338,26.9436,106.0659,0,388.6223,4.5001,57359.2742,0.9667,145625.3024,195.9593388,58.60464623,163.0077273,33.00753784,1461.849161,1350.305147,1030.292927,1198.314514,175.3671,0,10.6003,0,191.5111,264.9428,268.0972,73999.6507,346.9617,434.2751,426.8615,310.0979,181.0424,10.4097,13.9876,8.8751,396.7298,394.4543,428.9375,357.9421,36086.1413,31912.1277,171.4421,8.8957,189.0948,842.9179,410.0186,418.5156,213.8675,877.8808,27.0107,220.4036,68.7277,388.6223,4.5,195.8892,0.957,145532.1402,1.4,1.064,6.11,3890,477,535,555,580,604,630,658,691,14011.5,181.9,26.77,58.5,219.2,9.8,10.3,0.8,17.96,26.84,,,,,,4.5,80.6,,8.88,0.651020184,0.751160488,0.048,0.043
2017-05-22,294.1332,12.9992,202.1095,265.3607,289.3827,73997.137,349.0037,425.3315,426.9707,309.8185,180.4522,13.7037,16.3522,8.2634,393.7945,387.5678,429.4275,368.0973,31465.2858,37538.2706,170.958,10.0718,106.261,688.4581,410.0074,416.4154,325.0963,738.3895,27.1866,108.0477,0,388.68,4.4999,58697.5482,0.9642,145809.5347,196.1799745,58.66833634,163.007497,33.00753784,1468.22075,1358.771789,1030.369517,1194.08661,175.1209,0,10.7463,0,191.4875,287.5818,268.2674,74001.9726,346.971,434.8113,426.9872,311.5037,181.0978,10.4094,12.6921,8.8688,397.6469,395.386,429.6013,355.4508,33263.6914,34734.7943,171.4902,9.2137,190.1774,843.4079,410.0252,418.9349,207.209,876.7755,27.2267,219.8777,70.4254,388.68,4.5,195.9428,0.954,145388.0733,1.4,1.0643,6.12,3740,473,534,553,578,601,626,653,684,14013.5,182.5,26.84,58.5,214.7,11.5,10.7,1,18.06,25.23,0.58,11.21,21.58,38.22,28.98,5,79.7,,7.17,0.773923465,0.858047775,0.042,0.044
